Name,School,Power,Link,Hometown
Emma Baumhauer,Springfield,-1,/swimmer/1485576,
Katherina Sapozhnikov,MIT,-1,,
Sophia Silver,Babson,-1,/swimmer/1346393,
Sophie Swain,Babson,-1,/swimmer/1130771,
Maggie Cassily,Babson,-1,,
Annemaire Walsh,Clark,-1,/swimmer/793549,
Vera Belfonti,Babson,-1,/swimmer/501540,
Sarah Kersting-Mumm,Clark,-1,,
Maya Hart,Wellesley,-1,/swimmer/1219647,
Emily Tarinelli,Mount Holyoke,-1,/swimmer/819025,
Julia Petrino,Smith,-1,/swimmer/479358,
Taylor Walker,Worcester Poly,-1,/swimmer/1431599,
Sarah Hardy,Coast Guard,-1,/swimmer/356789,
Nina Lamb,Springfield,-1,/swimmer/1292426,
Carolyn Blenk,Springfield,-1,/swimmer/539865,
Anne Sweeney,Wheaton MA,-1,/swimmer/1069537,
Hannah Lane,Coast Guard,-1,/swimmer/578323,
Adrianna Yuen,Worcester Poly,-1,,
Lauren Madsen,Mount Holyoke,-1,,
Maddie Hoesel,Wellesley,-1,,
Faith Morrison,Springfield,-1,/swimmer/1026145,
Reina Nagata,Coast Guard,-1,/swimmer/756888,
Seran Goudsouzian,Mount Holyoke,-1,/swimmer/1551652,
Alexa Veliz,Mount Holyoke,-1,,
Carolynn Steffens,Clark,-1,,
Maddie King,Wheaton MA,-1,,
Becky Young,Worcester Poly,-1,,
Caitlyn Swartz,Worcester Poly,-1,,
Natalie Carrington,Worcester Poly,-1,/swimmer/807705,
Sydney Kochensparger,Clark,-1,,
Evelyn Bushway,Mount Holyoke,-1,/swimmer/1125424,
Lyla Metcalf,Smith,-1,/swimmer/665525,
Hannah Poulos,Clark,-1,,
Alexa Leary,Wheaton MA,-1,/swimmer/680148,
Isabel Gustavsson,Clark,-1,/swimmer/762882,
Christina Sung,Babson,-1,/swimmer/740072,
Beiyna Chaparian,Clark,-1,,
Hannah Ross,Clark,-1,/swimmer/573669,
Annabeth Loftman,Mount Holyoke,-1,,
Lauren Brook,Mount Holyoke,-1,,
Madison Newsham,Mount Holyoke,-1,,
Eliana Perlman,Mount Holyoke,-1,/swimmer/435311,
Kate Augustyn,MIT,-1,/swimmer/1271838,
Sasha Konovalenko,MIT,-1,/swimmer/513814,
Lucy Smutny,Coast Guard,-1,/swimmer/436231,
Allie Taylor,Wheaton MA,-1,,
Aria Eppinger,MIT,-1,/swimmer/825119,
Ariana Guillory,Coast Guard,-1,,
Sarah Lu,MIT,-1,,
Kendall Garvey,Babson,-1,,
Kenzie Landsittel,Clark,-1,,
Alice Johnson,Wellesley,-1,,
Hannah Heierhoff,Mount Holyoke,-1,,
Olivia Foley,Springfield,-1,/swimmer/942189,
Abby McIlraith,Smith,-1,,
Noa Sharabi,Mount Holyoke,-1,,
Cecilia Cai,Wellesley,-1,/swimmer/444984,
Jolie Kim,MIT,-1,/swimmer/449854,
Abby Duffy,Coast Guard,-1,/swimmer/544371,
Katalyn Foster,Wheaton MA,-1,/swimmer/575917,
Elizabeth Athanas,Springfield,-1,/swimmer/503922,
Isabel Robey,Coast Guard,-1,/swimmer/637783,
Kathryn Harding,Coast Guard,-1,/swimmer/1342933,
Madeline Symecko,Springfield,-1,,
Rylie Brick,Coast Guard,-1,/swimmer/433218,
Juliana Skopp-Cardillo,Montclair St.,-1,/swimmer/404748,
Brianna Hatzold,TCNJ,-1,/swimmer/402775,
Abby Brock,Montclair St.,-1,,
Elizabeth Jones,Rowan,-1,/swimmer/1381197,
Mackenzie Wall,TCNJ,-1,NoMatch,
Laura Jones,Rowan,-1,/swimmer/1381071,
Sophia Shopovick,Montclair St.,-1,,
Emmy Nelson,Rowan,-1,,
Camila Mercado,Ramapo,-1,,
Colleen Scanlon,TCNJ,-1,/swimmer/187695,
Teagan Powell,Kean University,-1,/swimmer/1081284,
Julia Weinreb,Montclair St.,-1,,
Bella Stefanowicz,Rowan,-1,/swimmer/1193689,
Natty Baldinazzo,Rowan,-1,,
Lauren Wolstenholme,TCNJ,-1,,
Julie Tiedemann,Montclair St.,-1,/swimmer/633357,
Emma Padros,Rowan,-1,/swimmer/616529,
Sarah Bent,Montclair St.,-1,/swimmer/620156,
Krisztina Balogh,Kean University,-1,/swimmer/1180932,
Keila Fane,Ramapo,-1,,
Kew Clayton,Rowan,-1,,
Elizavata Zhukov,Maine Maritime,-1,,
Erin Madden,Husson,-1,/swimmer/679972,
Maddie Sauro,Cazenovia,-1,,
Eva Schulz,Maine Maritime,-1,,
Sage Dentremont,Maine Maritime,-1,,
Natasha Kopeck,Maine Maritime,-1,,
Katarina Christensen,Husson,-1,,
Grace Kadlecik,Denison,-1,/swimmer/1141590,
Lauren Richner,Denison,-1,/swimmer/1416414,
Sydney Geboy,Kenyon,-1,/swimmer/817295,
Amber Croonquist,Denison,-1,/swimmer/555260,
Hallie Findlan,Wooster,-1,/swimmer/563352,
Avery Vogen,Denison,-1,/swimmer/588673,
Annie Pfeufer,Denison,-1,/swimmer/857647,
Olivia Kraus,Allegheny,-1,/swimmer/547283,
Claire Moody,Denison,-1,/swimmer/563723,
Lauren Kelly,Denison,-1,/swimmer/395230,
Maja Palmroos,Denison,-1,/swimmer/445360,
Niki Kovacova,Kenyon,-1,,
Claire Sweetwood,DePauw,-1,/swimmer/566738,
Celia Ford,Kenyon,-1,/swimmer/530811,
Elsie Groebner,Kenyon,-1,/swimmer/447975,
Sophie Kannee,Denison,-1,,
Tarah Lang,DePauw,-1,/swimmer/443137,
Ellie Frost,Oberlin,-1,,
Jennah Fadely,Kenyon,-1,/swimmer/663234,
Sydney Srnka,Kenyon,-1,/swimmer/928968,
Sydney Buchman,Kenyon,-1,/swimmer/502596,
Mia Hagenauer,DePauw,-1,/swimmer/1194249,
Hannah Hale,Oberlin,-1,/swimmer/508139,
Taryn Wisner,Denison,-1,/swimmer/495302,
Lily Azaran,Oberlin,-1,,
Anika Kennedy,Oberlin,-1,/swimmer/435712,
Ava Peyton,Oberlin,-1,/swimmer/444048,
Tara Holder,DePauw,-1,/swimmer/888617,
Madeleine Collier,DePauw,-1,/swimmer/462651,
Katya Pryshchenko,Allegheny,-1,,
Lily Davis,Ohio Wesleyan,-1,/swimmer/863257,
Audrey Weber,Oberlin,-1,,
Emily Ferrari,Oberlin,-1,/swimmer/538861,
Emily Bergin,Oberlin,-1,/swimmer/720886,
Charlotte Hantus,Oberlin,-1,/swimmer/673188,
Leah Frase,Allegheny,-1,/swimmer/547322,
Natalie Brown,Hiram College,-1,/swimmer/243627,
Celia Gehrke,Wooster,-1,/swimmer/1261554,
Vicky Maumbe,Wooster,-1,,
Averey Johnson,Oberlin,-1,/swimmer/1166538,
Abbey Quick,Wooster,-1,,
Teagan McCullough,Wooster,-1,,
Gabby Wei,Kenyon,-1,,
Lucy Patterson,Kenyon,-1,/swimmer/2681965,
Sarah Hoffman,Kenyon,-1,/swimmer/1251357,
Kira Bowling,Kenyon,-1,/swimmer/491475,
Alix O'Brien,Denison,-1,,
Payton Timken,Kenyon,-1,/swimmer/548862,
Elise Umbach,DePauw,-1,/swimmer/505472,
Lucy Lee,Oberlin,-1,/swimmer/1568226,
Ollie Bream,Wooster,-1,,
Mariam Zayour,Wooster,-1,/swimmer/548816,
Erin Reardon,Kenyon,-1,/swimmer/503207,
Jordan Herrera,Kenyon,-1,/swimmer/347194,
Callan Plant,DePauw,-1,/swimmer/502190,
Libby Garbrandt,Wooster,-1,,
Bridget Duquette,Oberlin,-1,/swimmer/1330805,
Emma Pritchett,Denison,-1,/swimmer/1343695,
Maria Mrosko,Denison,-1,/swimmer/563774,
Izzy Bellefleur,Wooster,-1,,
Zoe Barclay,Denison,-1,/swimmer/557673,
Rosalie Baron,Oberlin,-1,,
Shaye Agnew,Whitman,-1,/swimmer/756894,
Lauren Bobo-Shisler,Linfield,-1,,
Avery Campbell,Linfield,-1,/swimmer/756820,
Alayna Kisiday,Willamette,-1,,
Ella Stephan,L&C,-1,NoMatch,
Bella Smith,Whitman,-1,NoMatch,
Tatum Good,Willamette,-1,/swimmer/418751,
Anna Hornbeck,Willamette,-1,/swimmer/548386,
Taylor Thorne,Whitworth,-1,/swimmer/587505,
Ellie Opdahl,George Fox,-1,,
Anne-marie Jacobs,Pacific Oregon,-1,/swimmer/665264,
Ella Isaacson,Willamette,-1,/swimmer/744758,
Rachel Sapper,Whitman,-1,/swimmer/504453,
Sarah Jenner,Willamette,-1,,
Gwen Empie,Whitman,-1,,
Jacqueline Hall,Willamette,-1,/swimmer/648648,
Julia Meyers,Puget Sound,-1,/swimmer/339981,
Claire Baco,L&C,-1,,
Sara Nguyen,L&C,-1,,
Jessica Lee,Pacific Lutheran,-1,NoMatch,
Alicia Robbins,Willamette,-1,,
Kristine Dillon,Pacific Oregon,-1,/swimmer/905921,
Abbey Nardella,George Fox,-1,,
Sara Guillen,Puget Sound,-1,/swimmer/505097,
Kalea Mullins,Linfield,-1,/swimmer/602181,
Frances Lenz,Whitman,-1,,
Lara Franco,Puget Sound,-1,/swimmer/1454318,
Annie Richters,Ohio Northern,-1,/swimmer/1327338,
Mallory Dondorfer,Baldwin Wallace,-1,/swimmer/485927,
Sydney Selinsky,Ohio Northern,-1,/swimmer/670862,
Emily Hauck,Mount Union,-1,/swimmer/650410,
Athena Pantoja,Baldwin Wallace,-1,/swimmer/547249,
Mara Brown,Ohio Northern,-1,/swimmer/810059,
Ziv Marco,Mount Union,-1,/swimmer/745434,
Audrey Bibb,Wilmington C.,-1,/swimmer/354199,
Allie Geletka,John Carroll,-1,/swimmer/1748130,
Regan Gunzy,John Carroll,-1,/swimmer/445371,
Sammy Kaminsky,Mount Union,-1,,
Erika Fogarty,Mount Union,-1,/swimmer/1161886,
Morgan Fernandez,Ohio Northern,-1,/swimmer/856522,
Shawna Gordon,Mount Union,-1,/swimmer/930380,
Mattie Hicks,Baldwin Wallace,-1,/swimmer/2691098,
Alina Miles,Ohio Northern,-1,/swimmer/734543,
Emma Kreber,Mount Union,-1,/swimmer/1163602,
Symone Daniels,Wilmington C.,-1,/swimmer/1284946,
Rylee Kay Puthoff,Wilmington C.,-1,,
Brooklyn Duguay,Baldwin Wallace,-1,/swimmer/1009335,
Shannon O'Boyle,Wilmington C.,-1,,
Madeline Jarosz,John Carroll,-1,/swimmer/2663206,
Hannah Eversole,Ohio Northern,-1,/swimmer/1153465,
Adrienne Reynek,Wilmington C.,-1,/swimmer/412789,
Lilly Lentine,Wilmington C.,-1,,
Aubrey Pritchard,Ohio Northern,-1,/swimmer/717287,
Savy Borroughs,Lynchburg,-1,,
Myla Rice,W&L,-1,/swimmer/530985,
Lily Mullens,Roanoke College,-1,,
Faith Sconing,W&L,-1,/swimmer/1337150,
Isabelle Bauer,Bridgewater,-1,/swimmer/299640,
Bella Tarbet,W&L,-1,,
Audrey Roberts,Virginia Wesleya,-1,NoMatch,
Estelle Fisher,W&L,-1,/swimmer/619879,
Melia Ross,Bridgewater,-1,,
Lauren Hendricks,Virginia Wesleya,-1,/swimmer/740242,
Kierra Parsons,R-MC,-1,/swimmer/618487,
Mary Ardoin,W&L,-1,/swimmer/480472,
Rory Cantwell,Bridgewater,-1,/swimmer/799728,
Abby Martin,Bridgewater,-1,/swimmer/850364,
Mary Catherine Warner,Sweet Briar,-1,/swimmer/2647343,
Brynn Dyer,Lynchburg,-1,/swimmer/1329798,
Lexi Roberts,Bridgewater,-1,,
Sophia Hanson,R-MC,-1,/swimmer/530187,
Kilee Kemp,Greensboro Coll.,-1,,
Katherine Komarek,Hollins,-1,/swimmer/441454,
Gabby Hunker,Greensboro Coll.,-1,/swimmer/1455964,
Virginia Hufschmitt,Greensboro Coll.,-1,/swimmer/2456356,
Alexa Carrillo,W&L,-1,/swimmer/818897,
Sarah Nelson,R-MC,-1,NoMatch,
Samie Ferrer,Hollins,-1,,
Susanna Price,Roanoke College,-1,/swimmer/633674,
Eve Umberger,Bridgewater,-1,,
Peyton Talomie,Lynchburg,-1,/swimmer/1196786,
Caroline Inskeep,Lynchburg,-1,/swimmer/1197560,
Rachel Garland,Roanoke College,-1,/swimmer/1188203,
Gabriela Aparicio,Sweet Briar,-1,,
Maddy Gundler,Bridgewater,-1,,
Haley Robinson,W&L,-1,NoMatch,
Annabel Symington,W&L,-1,/swimmer/1397456,
Jillian Lewis,Sweet Briar,-1,/swimmer/845768,
Anna Marie Harding,W&L,-1,,
Tereza Shea,UC Santa Cruz,-1,/swimmer/1350609,
Emerald Kwang,UC Santa Cruz,-1,/swimmer/539079,
Zoe Gronert,UC Santa Cruz,-1,/swimmer/1326344,
Maddy Gruender,UC Santa Cruz,-1,,
Pia Davila,UC Santa Cruz,-1,/swimmer/1339442,
Quincy Timmerman,UC Santa Cruz,-1,/swimmer/649627,
Sarah Krawczyk,UC Santa Cruz,-1,/swimmer/1328844,
Kate Kramer,UC Santa Cruz,-1,/swimmer/1464788,
Brecken Theders,UC Santa Cruz,-1,/swimmer/445234,
Savannah Sparks,UC Santa Cruz,-1,/swimmer/576983,
Abby Leskovansky,Saint Vincent,-1,,
Sara MacMurdo,Westminster,-1,/swimmer/1428722,
Sarahgrace Kuchma,Grove City,-1,,
Sarah Alexander,Saint Vincent,-1,NoMatch,
Izzy Koistinen,Grove City,-1,,
Allison Dieter,Grove City,-1,/swimmer/665751,
Sydney Sweger,Chatham,-1,,
Olivia Getek,Grove City,-1,/swimmer/687715,
Lily Holsey,Saint Vincent,-1,/swimmer/686701,
Bridget Bartosik,Franciscan,-1,,
Emma Plank,Grove City,-1,,
Taylor Newton,W&J,-1,NoMatch,
Alex Frank,Grove City,-1,,
Lily Hefner,Westminster,-1,,
Rena Mainetti,Grove City,-1,,
Jessica Stiles,Franciscan,-1,/swimmer/182443,
Mikayla Zablocki,Grove City,-1,/swimmer/833677,
Emma Morgan,Saint Vincent,-1,/swimmer/1486814,
Aidah Shuttleworth,Bethany,-1,/swimmer/863241,
Sara Swanson,Westminster,-1,/swimmer/683603,
Jordan Haslacker,Bethany,-1,/swimmer/822128,
Kristen Farabaugh,Franciscan,-1,,
Amber Krebs,Westminster,-1,/swimmer/559996,
Mikaela Jenkins,Grove City,-1,,
Natalia Alardin,Chatham,-1,/swimmer/1530849,
Isabella Barnabei,Westminster,-1,,
Christina Loewe,Westminster,-1,/swimmer/1162253,
Lexi Ray,Chatham,-1,,
Haley Agin,USMMA,-1,/swimmer/844506,
Emmy Higgins,USMMA,-1,,
Annie Hood,USMMA,-1,,
Laura Sherrill,USMMA,-1,/swimmer/542494,
Mary Cirelli,SUNY Maritime,-1,/swimmer/522441,
Nicole Orellana,St. Joseph's LI,-1,,
Lauren Barriteau,SUNY Maritime,-1,,
Deirdre McCafferty,USMMA,-1,/swimmer/453699,
Camden Martin,USMMA,-1,NoMatch,
Ali Cabanillas,St. Joseph's LI,-1,,
Jaclyn Kanaley,St. Joseph's LI,-1,,
Bella Auger,USMMA,-1,,
Morgan Falanga,USMMA,-1,/swimmer/819117,
Shannon Dodenhoff,St. Joseph's LI,-1,,
Genevieve Chiappetta,Sarah Lawrence,-1,/swimmer/547634,
Callie West,Centre College,-1,,
Eliza Hulverson,Rhodes,-1,/swimmer/1368534,
Mary-louise Lemieux,Sewanee,-1,,
Sarah Albrecht,Centre College,-1,/swimmer/558887,
Adeline Carroll,Rhodes,-1,/swimmer/506346,
Sarabeth Brown,Berry,-1,/swimmer/1186071,
Alex Sprague,BSC,-1,/swimmer/1455192,
Marissa Maheu,Rhodes,-1,/swimmer/505984,
Kat Burns,Millsaps,-1,,
Molly Heath,Berry,-1,/swimmer/3008853,
Chloee Beebe,Millsaps,-1,/swimmer/922230,
Abby Jacobs,Centre College,-1,,
Corrine Kuiters,BSC,-1,,
Ella Falco,BSC,-1,/swimmer/473087,
Emily Wolf,Berry,-1,/swimmer/2749205,
Margaret Sampson-Green,Hendrix,-1,/swimmer/1375782,
Mary Alice Hubbard,Sewanee,-1,,
Sarah Bradford Seawright,Rhodes,-1,/swimmer/739733,
Ashleigh Flaherty,Centre College,-1,/swimmer/1402829,
Lilly Daniels,Sewanee,-1,,
Ainsley Coil,Berry,-1,/swimmer/686046,
Viola Hasko,Berry,-1,/swimmer/463612,
Catherine Passarelli,Millsaps,-1,/swimmer/650489,
Payton Pangburn,Hendrix,-1,/swimmer/1297198,
Lilly Dunn,Berry,-1,/swimmer/631155,
Madison Turner,Hendrix,-1,/swimmer/1363379,
Emma Sampson-Green,Hendrix,-1,/swimmer/756181,
Sophie Yanoshik,Sewanee,-1,,
Allyna Bright,Hendrix,-1,,
Aurelia Willett,Sewanee,-1,,
Rachel Little,Sewanee,-1,/swimmer/1249836,
Olivia Henry,Hendrix,-1,/swimmer/922441,
Bella Mendez,Sewanee,-1,,
Olivia Heck,Rhodes,-1,/swimmer/1329913,
Avery Turney,Pomona-Pitzer,-1,NoMatch,
Alex Turvey,Pomona-Pitzer,-1,,
Valerie Mello,Pomona-Pitzer,-1,/swimmer/1132640,
Brooke Williams,Caltech,-1,NoMatch,
Gabby Calvi,Pomona-Pitzer,-1,,
Avery Hall,Chapman,-1,/swimmer/887602,
Ryanne Doherty,Chapman,-1,/swimmer/1466811,
Lexi Punishill,Claremont MS,-1,,
Nathalie Kerrigan,Occidental,-1,/swimmer/541044,
Sarah Radle,Occidental,-1,/swimmer/1523455,
May Ling Roberts,Pomona-Pitzer,-1,/swimmer/418419,
Karolina Dzieciol,Pomona-Pitzer,-1,/swimmer/417769,
Kendall Moffitt,Cal Lutheran,-1,/swimmer/418421,
Abigail Liao,Pomona-Pitzer,-1,,
Ella Roberts,Cal Lutheran,-1,/swimmer/1049908,
Samantha Ennis,Claremont MS,-1,,
Anna Werts,Claremont MS,-1,/swimmer/684569,
Bianca Bayer,Chapman,-1,/swimmer/1530964,
Grace Cooper,Whittier College,-1,/swimmer/488853,
Candace Farling,Occidental,-1,/swimmer/1156464,
Tia Haughian,Chapman,-1,,
Amelia Ibrahim Vollmar,Chapman,-1,,
Natalie Lee,Caltech,-1,/swimmer/1131181,
Brea Swartwood,Caltech,-1,/swimmer/1327322,
Olivia Klipfel,Pomona-Pitzer,-1,/swimmer/491549,
Paulina Naydenkov,Caltech,-1,,
Kiana Tanizaki-Hudson,Chapman,-1,,
Caroline Agostini,Occidental,-1,/swimmer/416977,
Morgan Felix,Redlands,-1,/swimmer/1228314,
Izzy Phung,Occidental,-1,,
Sanjna Battepati,Pomona-Pitzer,-1,/swimmer/416298,
Jadelynn Dao,Caltech,-1,/swimmer/1457095,
Kara Johnson,Cal Lutheran,-1,NoMatch,
Hanna Hrstic,Chapman,-1,/swimmer/1330816,
Anna Grigoryan,Chapman,-1,/swimmer/844278,
Nina Yewell,Chapman,-1,/swimmer/976826,
Piper Guinn,Whittier College,-1,,
Emily Flores,Whittier College,-1,/swimmer/387975,
Elizabeth Field,Caltech,-1,NoMatch,
Emily Kinney,Chapman,-1,/swimmer/384550,
Andrea Brenstrom,Redlands,-1,/swimmer/674567,
Sophie Moylan,Chapman,-1,/swimmer/1466816,
Jenna Marsh,Whittier College,-1,/swimmer/183228,
Kamille Pellettieri,Occidental,-1,/swimmer/393690,
Emmie Appl,Pomona-Pitzer,-1,/swimmer/614451,
Andrea Bish,Pomona-Pitzer,-1,/swimmer/1333438,
Kelly Prawira,Claremont MS,-1,/swimmer/1183018,
Abby Springer,Redlands,-1,,
Kae Tanabe,Pomona-Pitzer,-1,/swimmer/1390961,
Anna Dyckerhoff,Whittier College,-1,,
Greta Cannon,Chapman,-1,/swimmer/548403,
Campbell Gilbert,Occidental,-1,,
Ash Woo,Chapman,-1,,
Inez Amer,Chapman,-1,,
Emma Jones,Redlands,-1,/swimmer/520853,
Graeleigh Jones,Pomona-Pitzer,-1,/swimmer/711936,
Gessica King,Whittier College,-1,/swimmer/1337794,
Summer Solomon,Chapman,-1,/swimmer/1681244,
Lila Renke,Chapman,-1,/swimmer/960001,
Delaney Anthony,Southwestern,-1,/swimmer/353700,
Elizabeth Molique,Trinity U.,-1,/swimmer/468905,
Nabila Argueta,Colorado College,-1,/swimmer/1176559,
Faith Coffin,Ozarks,-1,,
Katie Malicoat,Centenary (LA),-1,/swimmer/929610,
Katya Piekarski,Southwestern,-1,/swimmer/1691015,
Ariana White,Ozarks,-1,,
Sarah Beelaert,Colorado College,-1,/swimmer/1127279,
Lorin Mow,McMurry,-1,,
Olivia Crisafulli,Colorado College,-1,/swimmer/651044,
Jessica Karli,Southwestern,-1,,
Cami Crawford,Southwestern,-1,,
Maddie Vacula,Centenary (LA),-1,,
Amelia Grady,Colorado College,-1,/swimmer/1229888,
Kelly Arango Gutierrez,Ozarks,-1,,
Anacelia Galeano-Balam,Centenary (LA),-1,,
Elizabeth Sagan,SUNY Brockport,-1,/swimmer/1530923,
Alexis Falvo,SUNY Geneseo,-1,/swimmer/367117,
Grace Kanaley,SUNY Geneseo,-1,NoMatch,
Kenzie Fischer,SUNY Geneseo,-1,,
Nina Chicatelli,SUNY Geneseo,-1,/swimmer/611682,
Alexia Lemus,SUNY Oswego,-1,/swimmer/716324,
Emma Butler,SUNY Brockport,-1,NoMatch,
Ashley Felber,SUNY Geneseo,-1,/swimmer/526927,
Corinne Wilson,SUNY Brockport,-1,/swimmer/842577,
Kenzie Cerny,SUNY Potsdam,-1,,
Shannon Corr,SUNY New Paltz,-1,/swimmer/1827419,
Callie Stinson,SUNY Oneonta,-1,/swimmer/1242469,
Emily Mullin,SUNY Potsdam,-1,/swimmer/954700,
Anna Stahurski,SUNY Cortland,-1,/swimmer/720754,
Naomi Levey,SUNY New Paltz,-1,,
Kaila O'Hara,SUNY Cortland,-1,,
Emily Lantry,SUNY Cortland,-1,/swimmer/544444,
Megan Orrange,SUNY Fredonia,-1,/swimmer/1264266,
Fion Hon,SUNY Oswego,-1,,
Abigail Keiser,SUNY New Paltz,-1,,
Cait Elsasser,SUNY Cortland,-1,,
Chloe Jeffares,SUNY New Paltz,-1,/swimmer/1218326,
Cadence Dudley,SUNY Oneonta,-1,/swimmer/1277599,
Sophia Olson,SUNY Oneonta,-1,/swimmer/1623853,
Claire Armstrong,SUNY Oneonta,-1,NoMatch,
Candela Sandoval,SUNY New Paltz,-1,/swimmer/1196789,
Kaylee Gallagher,SUNY New Paltz,-1,/swimmer/1827417,
Taylor Pazderski,SUNY New Paltz,-1,/swimmer/544411,
Hannah Fisher,SUNY New Paltz,-1,NoMatch,
Alexis Hartmann,SUNY Potsdam,-1,,
Sasha Truax,SUNY Potsdam,-1,,
Amanda Hain,SUNY Cortland,-1,,
Madi Monaghan,SUNY Cortland,-1,,
Alise Hale,SUNY Geneseo,-1,/swimmer/1175937,
Emma Stephenson,SUNY Oneonta,-1,NoMatch,
Sarah Cooper,SUNY Geneseo,-1,NoMatch,
Angelina Somma,SUNY New Paltz,-1,/swimmer/1827557,
Makayla French,SUNY Geneseo,-1,,
Karly Bray,SUNY Geneseo,-1,/swimmer/1225913,
Anna McCall,SUNY Oneonta,-1,/swimmer/2904504,
Jessica Gordon,SUNY Geneseo,-1,NoMatch,
Emily Castagnetti,SUNY Cortland,-1,,
Maya Upcraft,SUNY Brockport,-1,/swimmer/527215,
Evelyn Currier,SUNY Cortland,-1,/swimmer/1333481,
Karen Zhao,Chicago,-1,/swimmer/1336676,
Carly Weigel,Chicago,-1,,
Leaya Ma,Emory,-1,,
Isabel Oldham,NYU,-1,/swimmer/1283838,
Jolie Le Fauve,NYU,-1,,
Elisabella Forest,Chicago,-1,/swimmer/417465,
Simone Vale,Case Western,-1,/swimmer/436220,
Gaby Chambers,Case Western,-1,,
Megan Woelkers,Chicago,-1,/swimmer/1331594,
Sydney Walker,Emory,-1,/swimmer/1364378,
Kira Tiv,Chicago,-1,/swimmer/543632,
Catherine Candy,Chicago,-1,,
Zoe Jacobs,CMU,-1,/swimmer/443950,
Leah Tang,Rochester,-1,,
Monica Iizuka,Brandeis,-1,/swimmer/526606,
Chloe Gonzalez,Brandeis,-1,/swimmer/501433,
Caroline Zhu,Emory,-1,/swimmer/520949,
Adriana Kamor,Case Western,-1,/swimmer/554619,
Maya McAuley,CMU,-1,/swimmer/694061,
Krystal Xiao-Rao,CMU,-1,/swimmer/418857,
Angeli Paull,Case Western,-1,/swimmer/606288,
Jessica Spahn,Rochester,-1,/swimmer/485991,
Emily Rodriguez,NYU,-1,NoMatch,
Caroline Deluca,Wash U. MO,-1,/swimmer/529711,
Penelope Helm,Emory,-1,/swimmer/1174518,
Macie Campbell,Chicago,-1,/swimmer/560374,
Ruby Redlich,CMU,-1,/swimmer/575754,
Aanika Schueler,CMU,-1,/swimmer/774687,
Kelly Vann,Case Western,-1,/swimmer/641523,
Lexi Kaufman,Brandeis,-1,/swimmer/544434,
Aubrey Cheng,Brandeis,-1,/swimmer/1360353,
Emma Hoffman,CMU,-1,NoMatch,
Maya Haubrich,Brandeis,-1,/swimmer/449609,
Julia Polsky,Chicago,-1,,
Sydney Maxwell,Case Western,-1,/swimmer/504093,
Moshelle Borjigin,Emory,-1,/swimmer/530277,
Jackie Ruhnke,CMU,-1,,
Erin Quinlan,Case Western,-1,/swimmer/1364433,
Emily Jordan,CMU,-1,NoMatch,
Danning Hu,CMU,-1,,
Susan Mumford,Emory,-1,/swimmer/551195,
Erica Iizuka,CMU,-1,/swimmer/169350,
Gloria Ng,Rochester,-1,,
Sydney Criscitiello,Case Western,-1,/swimmer/489827,
Erica Rice,Case Western,-1,/swimmer/529837,
Emma Kulbida,CMU,-1,/swimmer/1198207,
Amelia Myhrvold,Case Western,-1,/swimmer/521125,
Alesha Kelly,Chicago,-1,/swimmer/685407,
Ayesha Tupe,CMU,-1,/swimmer/418783,
Abigael O'Donnell,CMU,-1,,
Eva Parson,Brandeis,-1,/swimmer/1283832,
Catie Kress,CMU,-1,,
Anastasia Bekou,Brandeis,-1,/swimmer/946549,
Liz Cao,Case Western,-1,,
Alice Mao,Wash U. MO,-1,/swimmer/538204,
Caroline Schlessman,Case Western,-1,/swimmer/883422,
Kiara Crumbley,Wash U. MO,-1,/swimmer/503046,
Ellie Snyder,Case Western,-1,,
Riya Sahota,Wash U. MO,-1,,
Kyra Chen,NYU,-1,/swimmer/670209,
Kate Menzer,Case Western,-1,/swimmer/1454839,
Sarah Daly,Emory,-1,/swimmer/495575,
Samantha Bertschi,Chicago,-1,/swimmer/516588,
Madison Schiml,Emory,-1,/swimmer/415882,
Lexi Cucchiaro,Rochester,-1,,
Megan Jungers,Emory,-1,/swimmer/404406,
Katie Rock,CMU,-1,/swimmer/594460,
Corinne Chiles,Chicago,-1,/swimmer/500989,
Alice Han,Wash U. MO,-1,/swimmer/544383,
Caitlin Marshall,NYU,-1,/swimmer/505526,
Kyrie Sasaki,NYU,-1,,
Jada Chatoor,Emory,-1,,
Fiona Arwood,Emory,-1,/swimmer/1377834,
Maddy McDaniels,Case Western,-1,,
Emma Guarnieri,Case Western,-1,/swimmer/453890,
Ioanna Georgopoulou,Chicago,-1,,
Ally Solomon,Case Western,-1,/swimmer/505755,
Emily Ma,NYU,-1,,
Maddy Lemza,Rochester,-1,,
Isabel Verheyen,Case Western,-1,,
Isabella Barrientos,Wash U. MO,-1,/swimmer/549397,
Mollie Folk,Emory,-1,/swimmer/1182268,
Reece Whatmore,CMU,-1,/swimmer/371444,
Selah Dean,Case Western,-1,/swimmer/1180060,
Sloane Donovan,Emory,-1,/swimmer/506365,
Molly Kinstle,CMU,-1,,
Brooke Bryant,Case Western,-1,/swimmer/1125388,
Mackenzie Leblanc,Chicago,-1,/swimmer/418754,
Maddie Palatt,Emory,-1,,
Elishka Bailey,Case Western,-1,/swimmer/619940,
Lauren Meyer,Case Western,-1,/swimmer/739096,
Zoe Michos,Case Western,-1,/swimmer/510452,
Casey Slaterbeck,Case Western,-1,/swimmer/531083,
