,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
242804,,,30.34,,,1:02.73,2:01.20,,,,,4:59.19,,,,,,,,,1:20.23,,,2:39.38,,,1:31.80,,,,57.23,,,2:02.69,,,,,2:08.99,,,4:33.59,,,,,78.67,,,53.32,50.91,,,,,77.37,,,,,,,,,100.00,,,100.00,,,100.00,,,,27.62,,,15.96,,,,,31.39,,,30.10,,
454187,,,29.55,55.12,,,2:01.15,,,,5:02.76,,,,,,,,,,,,,,1:18.30,,,,,,,,1:04.28,,,2:26.36,,,2:23.41,,,5:04.52,,,,,55.70,47.52,,,55.04,,,,91.38,,,,,,,,,,,,,,100.00,,,,,,,,21.18,,,37.04,,,86.29,,,82.19,,
657547,30.20,,,1:07.24,,,2:20.12,,,5:59.13,,,,,11:32.66,22:59.27,,,,,1:19.87,2:29.82,,,,,1:33.24,2:56.78,,,1:26.53,,,3:53.80,,,,,2:38.03,,,,,6:28.69,100.00,,,100.00,,,100.00,,,100.00,,,,,100.00,100.00,,,,,100.00,100.00,,,,,100.00,100.00,,,100.00,,,100.00,,,,,100.00,,,,,100.00
986839,31.50,,,1:09.16,,,2:23.46,,,,,,,,,,,,1:14.51,,,,,,1:26.78,,,,,,1:18.73,,,,,,,,2:45.71,,,,,,100.00,,,100.00,,,100.00,,,,,,,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,,,100.00,,,,,
1734980,,,28.77,,,1:01.83,,,2:16.81,5:24.29,,,12:07.32,,,20:04.72,,,1:03.37,,,2:16.88,,,,,1:17.97,,,2:48.58,,,1:08.96,,,2:35.05,1:01.79,,,,2:28.92,4:40.90,,,,,44.95,,,39.27,,,47.86,55.64,,,94.13,,,94.94,,,77.27,,,74.19,,,,,44.54,,,46.30,,,49.61,,,63.29,51.41,,,,36.01,41.13,,
458669,29.42,,,1:04.81,,,2:25.92,,,,,5:25.19,,,,21:35.91,,,1:15.67,,,,,3:06.35,1:20.98,,,2:58.38,,,,,1:25.77,,,3:13.03,,,,,,,,6:21.98,100.00,,,100.00,,,100.00,,,,,100.00,,,,100.00,,,100.00,,,,,100.00,100.00,,,100.00,,,,,100.00,,,100.00,,,,,,,,100.00
636924,,,31.83,,,1:07.75,,,2:26.69,5:44.09,,,,,11:13.47,,,20:20.54,,,1:17.53,,,2:48.75,1:23.62,,,,,3:34.52,1:03.44,,,2:38.07,,,,,2:25.48,,,5:04.26,,,,,94.35,,,82.02,,,84.17,88.53,,,,,100.00,,,86.78,,,100.00,,,100.00,100.00,,,,,100.00,79.27,,,100.00,,,,,94.43,,,81.72,,
550592,,,30.02,,,1:03.65,,,2:11.37,,,4:34.75,,,9:23.30,17:41.93,,,59.07,,,2:07.15,,,,,1:33.85,2:55.60,,,,,1:07.26,2:13.05,,,1:12.09,,,,2:32.94,4:36.76,,,,,63.20,,,51.11,,,32.56,,,31.36,,,28.02,35.01,,,43.76,,,41.07,,,,,100.00,100.00,,,,,38.68,51.93,,,100.00,,,,47.47,37.01,,
606907,26.40,,,58.50,,,,,2:16.93,5:18.69,,,,,10:18.41,,,,1:01.58,,,,,2:31.19,1:15.14,,,2:39.07,,,59.27,,,2:13.93,,,1:13.30,,2:14.41,,,4:49.37,,,68.49,,,76.16,,,,,49.99,49.99,,,,,69.07,,,,62.75,,,,,56.61,98.10,,,85.18,,,46.38,,,54.95,,,100.00,,53.55,,,56.47,,
518109,26.63,,,57.68,,,2:05.21,,,5:36.63,,,12:20.48,,,,,,1:00.87,,,2:13.46,,,1:21.22,,,2:42.57,,,1:02.20,,,2:33.39,,,1:05.50,,2:19.41,,,5:09.88,,,72.91,,,68.90,,,71.06,,,76.60,,,100.00,,,,,,57.22,,,62.98,,,100.00,,,97.61,,,69.02,,,100.00,,,80.16,,71.22,,,91.92,,
354091,25.94,,,55.67,,,2:01.35,,,,,4:53.04,11:18.68,,,18:52.81,,,1:05.16,,,,,2:41.37,1:11.99,,,2:41.94,,,,,1:07.40,2:12.61,,,1:11.69,,2:15.42,,,4:55.42,,,59.89,,,51.95,,,55.81,,,,,59.17,63.69,,,63.68,,,92.63,,,,,90.21,74.33,,,95.33,,,,,39.54,50.44,,,100.00,,57.01,,,66.42,,
368085,26.89,,,57.91,,,2:06.55,,,5:51.36,,,12:00.09,,,20:04.84,,,1:04.95,,,2:23.97,,,1:10.39,,,2:39.56,,,1:03.21,,,2:27.13,,,1:10.18,,2:24.54,,,5:05.83,,,77.99,,,70.91,,,76.57,,,100.00,,,95.32,,,96.72,,,90.78,,,100.00,,,63.03,,,86.89,,,77.34,,,100.00,,,100.00,,90.71,,,84.53,,
367399,24.69,,,,,1:01.24,,,2:12.77,,,4:43.09,10:55.76,,,18:07.27,,,1:05.14,,,2:19.95,,,1:18.48,,,2:40.84,,,1:00.72,,,2:23.85,,,1:03.31,,2:13.63,,,4:47.73,,,38.01,,,,,34.70,,,36.82,,,43.60,47.76,,,44.83,,,92.45,,,87.78,,,100.00,,,91.40,,,57.31,,,91.75,,,62.78,,50.91,,,53.84,,
460632,,,28.11,54.23,,,2:01.62,,,5:39.90,,,12:46.14,,,,,,58.58,,,2:10.03,,,1:22.60,,,2:56.59,,,58.85,,,2:37.42,,,,,2:17.31,,,5:17.10,,,,,34.17,40.54,,,56.84,,,81.76,,,100.00,,,,,,40.24,,,50.81,,,100.00,,,100.00,,,43.31,,,100.00,,,,,63.64,,,100.00,,
444365,,,27.09,,,59.47,,,2:09.65,5:10.31,,,12:29.69,,,20:20.93,,,55.93,,,2:02.21,,,1:13.16,,,2:34.00,,,,,1:06.55,2:12.40,,,1:09.21,,2:09.33,,,4:37.00,,,,,20.19,,,23.43,,,27.46,38.54,,,100.00,,,100.00,,,22.19,,,25.37,,,82.92,,,68.12,,,,,34.36,49.73,,,100.00,,36.90,,,37.37,,
914436,24.88,,,54.00,,,1:59.30,,,,,,,,,,,,59.05,,,2:06.99,,,1:14.43,,,,,,,,,,,,,,,,,,,,41.20,,,38.77,,,48.09,,,,,,,,,,,,43.62,,,40.55,,,92.56,,,,,,,,,,,,,,,,,,,
508370,24.24,,,52.41,,,1:59.10,,,5:21.71,,,,,10:46.44,,,,,,1:07.96,2:07.02,,,1:07.78,,,2:26.62,,,1:06.31,,,,,,1:07.74,,2:14.39,,,4:52.92,,,30.65,,,26.95,,,47.36,,,54.27,,,,,92.98,,,,,,43.45,40.64,,,45.67,,,45.23,,,100.00,,,,,,99.17,,53.48,,,62.26,,
649772,25.63,,,54.28,,,1:58.15,,,5:17.94,,,11:10.25,,,,,19:02.49,1:01.94,,,2:12.32,,,1:14.92,,,2:38.21,,,,,1:06.07,2:07.80,,,1:19.06,,2:12.19,,,4:37.20,,,54.26,,,40.92,,,43.88,,,48.94,,,57.70,,,,,53.37,65.60,,,58.86,,,96.37,,,82.21,,,,,31.50,34.76,,,100.00,,46.12,,,37.66,,
148544,25.72,,,57.36,,,2:04.74,,,6:48.73,,,,,,,,,1:02.68,,,2:22.98,,,1:21.14,,,3:17.53,,,1:07.52,,,,,,1:07.02,,2:26.30,,,,,,55.88,,,66.12,,,69.15,,,100.00,,,,,,,,,71.57,,,100.00,,,100.00,,,100.00,,,100.00,,,,,,92.92,,97.72,,,,,
371625,26.05,,,55.59,,,1:59.71,,,5:25.16,,,,,,,,,1:06.21,,,,,2:41.98,1:06.39,,,2:22.27,,,1:05.62,,,,,,1:39.82,,2:13.27,,,4:43.84,,,61.92,,,51.30,,,49.62,,,59.25,,,,,,,,,100.00,,,,,92.36,36.95,,,32.77,,,98.29,,,,,,100.00,,49.70,,,47.72,,
359165,,,27.69,,,59.37,1:51.25,,,,,4:30.88,,,9:27.75,,,,1:00.60,,,,,2:31.25,1:12.96,,,2:42.93,,,,,1:05.10,,,2:22.97,1:15.35,,,,2:28.58,4:41.99,,,,,28.29,,,22.82,20.28,,,,,25.93,,,31.06,,,,55.15,,,,,56.80,81.44,,,98.92,,,,,25.84,,,27.80,100.00,,,,35.30,44.87,,
1329110,,,28.19,53.46,,,1:54.66,,,5:08.60,,,10:35.46,,,,,19:03.18,1:00.75,,,,,2:34.23,1:09.76,,,2:29.52,,,,,1:12.29,,,,1:16.82,,2:15.77,,,4:50.94,,,,,35.31,34.68,,,31.59,,,36.28,,,34.54,,,,,53.64,56.29,,,,,66.19,58.72,,,53.96,,,,,71.93,,,,100.00,,58.23,,,59.01,,
404055,,,31.31,,,1:04.77,,,2:17.20,,,4:47.96,,,9:57.57,19:48.20,,,,,1:14.64,2:16.76,,,,,1:25.96,,,2:57.34,1:01.59,,,2:13.44,,,1:09.45,,,,2:36.27,4:43.48,,,,,85.02,,,59.17,,,50.87,,,51.08,,,52.65,88.72,,,,,89.71,75.29,,,,,92.68,,,67.92,64.13,,,53.26,,,100.00,,,,57.25,47.16,,
748725,24.32,,,,,1:02.10,2:03.01,,,6:05.68,,,,,,,,,57.86,,,2:08.52,,,,,1:41.70,,,3:41.57,1:02.03,,,,,,1:11.62,,2:17.20,,,,,,31.94,,,,,40.41,62.25,,,100.00,,,,,,,,,35.17,,,45.65,,,,,100.00,,,100.00,67.65,,,,,,100.00,,63.25,,,,,
447697,,,28.04,53.57,,,,,2:15.26,,,4:45.48,,,,,,,1:02.17,,,,,2:40.40,,,1:38.66,,,,,,1:09.29,2:26.27,,,1:03.12,,,,2:40.15,,,5:36.81,,,33.18,35.50,,,,,44.60,,,47.24,,,,,,,67.44,,,,,86.82,,,100.00,,,,,,51.52,100.00,,,61.33,,,,69.18,,,65.24
488969,,,27.76,,,1:00.63,1:57.46,,,5:30.35,,,11:47.99,,,19:26.79,,,1:00.46,,,2:09.86,,,,,1:26.39,2:42.87,,,,,1:07.73,,,2:32.90,1:06.84,,,,2:34.13,4:50.96,,,,,29.26,,,30.74,41.39,,,66.95,,,85.69,,,78.76,,,54.08,,,50.22,,,,,95.57,98.70,,,,,41.58,,,56.10,91.38,,,,50.92,59.04,,
372102,,,28.51,53.68,,,1:58.88,,,5:40.15,,,,,,,,,1:03.26,,,,,,,,,,,,,,1:13.89,,,,1:36.86,,2:34.45,,,,,,,,41.25,36.33,,,46.55,,,79.46,,,,,,,,,75.55,,,,,,,,,,,,,,91.84,,,,100.00,,100.00,,,,,
566242,24.95,,,55.55,,,2:02.43,,,6:46.04,,,,,,,,,1:03.29,,,2:25.96,,,1:22.03,,,,,4:00.40,1:03.64,,,,,,1:17.95,,2:20.24,,,,,,42.38,,,50.98,,,59.98,,,100.00,,,,,,,,,76.60,,,100.00,,,100.00,,,,,100.00,80.96,,,,,,100.00,,74.27,,,,,
495879,25.51,,,55.97,,,1:59.96,,,5:26.88,,,,,,20:09.76,,,1:03.70,,,,,,1:14.80,,,2:40.09,,,1:08.85,,,,,,,,2:20.01,,,,,,52.12,,,54.40,,,50.55,,,61.78,,,,,,99.13,,,80.03,,,,,,95.43,,,88.75,,,100.00,,,,,,,,73.42,,,,,
491888,25.83,,,55.49,,,1:59.87,,,5:35.75,,,12:11.24,,,,,,1:06.05,,,2:23.43,,,,,,,,,1:00.40,,,2:21.26,,,1:23.28,,,,2:54.80,,,,57.88,,,50.49,,,50.21,,,75.22,,,100.00,,,,,,100.00,,,100.00,,,,,,,,,54.85,,,81.63,,,100.00,,,,100.00,,,
486695,,,29.67,55.44,,,2:02.32,,,5:36.40,,,,,,,,,1:01.18,,,2:13.87,,,1:20.94,,,,,3:57.49,1:03.58,,,,,,1:08.36,,2:22.64,,,,,6:33.81,,,57.60,50.09,,,59.55,,,76.24,,,,,,,,,59.61,,,64.48,,,100.00,,,,,100.00,80.46,,,,,,100.00,,83.32,,,,,100.00
715584,34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448083,25.56,,,55.44,,,1:59.97,,,5:27.82,,,11:15.67,,,18:42.22,,,1:02.18,,,2:13.52,,,1:24.33,,,,,,1:05.20,,,2:30.48,,,1:05.88,,2:22.08,,,5:06.38,,,53.01,,,50.09,,,50.59,,,60.75,,,59.14,,,56.80,,,66.76,,,63.20,,,100.00,,,,,,93.53,,,100.00,,,60.63,,77.08,,,85.53,,
486329,,,31.76,59.69,,,2:05.26,,,5:35.29,,,11:36.69,,,19:17.32,,,,,1:25.25,2:36.80,,,1:15.16,,,,,3:06.34,1:09.71,,,,,,1:13.33,,2:26.65,,,5:02.11,,,,,93.07,87.07,,,71.26,,,74.51,,,76.99,,,74.46,,,,,100.00,100.00,,,98.25,,,,,94.64,100.00,,,,,,100.00,,99.14,,,77.92,,
971039,25.60,,,56.81,,,2:08.64,,,,,,,,,,,,1:02.58,,,2:15.70,,,1:36.63,,,,,,1:07.62,,,,,,,,,,,,,,53.72,,,61.41,,,85.42,,,,,,,,,,,,70.75,,,71.27,,,100.00,,,,,,100.00,,,,,,,,,,,,,
1719967,26.26,,,57.99,,,2:16.70,,,7:02.62,,,,,,,,,1:05.43,,,2:20.32,,,1:34.40,,,,,,1:08.78,,,,,,1:33.85,,2:26.12,,,,,,65.84,,,71.62,,,100.00,,,100.00,,,,,,,,,95.02,,,89.26,,,100.00,,,,,,100.00,,,,,,100.00,,97.00,,,,,
376853,,,28.76,,,1:02.62,,,2:19.34,,,5:01.61,,,,,,,,,,2:23.71,,,,,1:20.77,,,2:53.10,,,1:08.83,,,2:32.40,,,,,2:39.22,5:11.77,,,,,43.62,,,43.94,,,57.99,,,73.45,,,,,,,,,,100.00,,,,,60.01,,,56.23,,,48.55,,,54.58,,,,,66.26,95.44,,
928925,,,28.71,55.10,,,,,2:18.04,5:40.27,,,,,,,,,1:08.17,,,,,,,,1:20.12,,,2:53.24,1:00.54,,,,,2:44.75,,,2:18.05,,,5:05.11,,,,,42.88,47.36,,,,,53.64,82.35,,,,,,,,,100.00,,,,,,,,56.20,,,56.60,55.93,,,,,95.03,,,66.28,,,83.24,,
495954,26.18,,,55.15,,,2:00.34,,,5:27.96,,,,,,,,,,,,2:31.75,,,1:15.18,,,2:50.41,,,1:02.97,,,2:27.75,,,,,2:20.68,,,5:01.14,,,64.34,,,47.76,,,51.97,,,63.38,,,,,,,,,,,,100.00,,,98.41,,,100.00,,,75.34,,,100.00,,,,,75.91,,,76.22,,
575567,25.14,,,54.11,,,2:02.39,,,5:50.61,,,,,,,,,1:05.30,,,2:28.91,,,1:15.41,,,,,,,,,,,,,,2:18.91,,,,,,45.64,,,39.61,,,59.82,,,99.39,,,,,,,,,93.87,,,100.00,,,100.00,,,,,,,,,,,,,,69.39,,,,,
528585,26.44,,,58.73,,,2:08.98,,,5:53.26,,,,,,,,,1:10.62,,,2:23.82,,,1:28.16,,,3:12.59,,,1:02.35,,,2:44.63,,,,,2:31.29,,,5:24.68,,,69.25,,,78.23,,,86.88,,,100.00,,,,,,,,,100.00,,,100.00,,,100.00,,,100.00,,,70.24,,,100.00,,,,,100.00,,,100.00,,
1114577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574504,28.10,,,1:01.06,,,2:09.91,,,5:42.77,,,,,10:53.83,20:00.90,,,,,1:21.20,,,2:55.88,,,1:25.10,2:44.08,,,1:14.08,,,,,3:24.84,,,2:29.45,,,5:15.49,,,100.00,,,100.00,,,90.93,,,86.38,,,,,99.64,94.81,,,,,100.00,,,100.00,,,86.98,100.00,,,100.00,,,,,100.00,,,100.00,,,100.00,,
984217,,,,,,,2:20.85,,,5:31.28,,,,,,,,,,,,,,,,,,,,,1:04.03,,,,,,,,,,,,,,,,,,,,100.00,,,68.36,,,,,,,,,,,,,,,,,,,,,84.29,,,,,,,,,,,,,
238463,24.90,,,53.25,,,1:54.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.54,,,30.45,,,28.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415986,,,29.12,56.67,,,2:09.32,,,5:47.41,,,,,,,,,1:04.37,,,2:26.77,,,1:10.38,,,,,3:02.48,1:03.60,,,,,,1:05.61,,2:21.04,,,,,,,,49.05,60.23,,,88.36,,,94.01,,,,,,,,,85.74,,,100.00,,,62.96,,,,,82.85,80.63,,,,,,81.06,,77.26,,,,,
215034,26.09,,,55.63,,,1:58.89,,,5:26.08,,,11:26.27,,,19:52.32,,,1:02.31,,,2:12.51,,,1:10.71,,,2:34.90,,,1:12.64,,,,,3:11.10,1:21.47,,2:13.76,,,4:58.46,,,59.22,,,48.59,,,42.50,,,58.48,,,81.80,,,88.89,,,62.67,,,55.23,,,58.69,,,65.35,,,100.00,,,,,100.00,100.00,,46.40,,,68.61,,
543592,25.36,,,55.67,,,2:03.69,,,,,5:21.41,,,,,,,1:05.51,,,2:24.23,,,,,,,,,1:04.66,,,,,,,,2:25.87,,,5:15.94,,,49.47,,,51.95,,,64.94,,,,,100.00,,,,,,,95.73,,,100.00,,,,,,,,,89.76,,,,,,,,95.99,,,100.00,,
486344,28.88,,,1:01.70,,,2:12.35,,,6:04.12,,,,,,21:12.73,,,,,1:26.13,2:39.71,,,1:28.71,,,3:17.13,,,1:27.52,,,3:40.16,,,1:32.11,,2:39.40,,,,,,100.00,,,100.00,,,100.00,,,100.00,,,,,,100.00,,,,,100.00,100.00,,,100.00,,,100.00,,,100.00,,,100.00,,,100.00,,100.00,,,,,
689853,31.98,,,1:21.84,,,,,,,,,,,,,,,1:34.77,,,,,,1:15.71,,,2:42.27,,,1:16.59,,,,,,,,2:40.14,,,,,,100.00,,,100.00,,,,,,,,,,,,,,,100.00,,,,,,100.00,,,96.52,,,100.00,,,,,,,,100.00,,,,,
496004,,,30.08,55.30,,,2:00.74,,,5:19.50,,,,,,,,,,,1:08.75,,,2:26.48,1:20.66,,,,,,1:00.82,,,2:25.81,,,1:09.47,,2:18.40,,,4:49.65,,,,,64.18,48.96,,,53.48,,,51.13,,,,,,,,,,,48.47,,,42.52,100.00,,,,,,58.09,,,99.66,,,100.00,,67.54,,,56.92,,
632588,,,29.42,,,1:02.63,1:56.35,,,5:13.86,,,10:57.86,,,,,,1:07.86,,,,,,1:10.07,,,2:30.25,,,1:01.96,,,2:23.33,,,1:05.97,,2:12.97,,,4:44.58,,,,,53.67,,,44.01,37.45,,,43.32,,,49.17,,,,,,100.00,,,,,,60.83,,,56.21,,,67.09,,,89.69,,,84.04,,48.70,,,48.87,,
769754,28.00,,,1:00.92,,,2:22.62,,,,,,,,,,,,,,,,,,1:12.73,,,2:47.78,,,1:09.26,,,,,,,,2:28.37,,,,,,100.00,,,98.81,,,100.00,,,,,,,,,,,,,,,,,,79.73,,,100.00,,,100.00,,,,,,,,100.00,,,,,
1589237,26.28,,,56.34,,,2:00.48,,,5:32.27,,,11:32.76,,,,,,1:05.12,,,2:20.80,,,1:08.46,,,2:30.58,,,1:05.89,,,2:34.05,,,1:02.94,,2:13.31,,,4:56.64,,,66.22,,,57.47,,,52.50,,,69.86,,,74.02,,,,,,92.28,,,91.20,,,50.07,,,57.24,,,100.00,,,100.00,,,59.96,,49.84,,,68.48,,
442875,26.45,,,58.88,,,2:17.52,,,6:16.27,,,,,,,,,1:00.56,,,2:18.57,,,,,,,,,1:03.43,,,,,,1:15.65,,2:26.61,,,,,,69.45,,,79.60,,,100.00,,,100.00,,,,,,,,,54.84,,,82.31,,,,,,,,,79.19,,,,,,100.00,,98.97,,,,,
925388,28.96,,,1:01.23,,,2:14.44,,,5:58.22,,,,,,,,,,,1:30.67,,,,1:19.18,,,3:00.79,,,,,1:32.38,,,,,,2:32.64,,,,,,100.00,,,100.00,,,100.00,,,100.00,,,,,,,,,,,100.00,,,,100.00,,,100.00,,,,,100.00,,,,,,100.00,,,,,
1217273,28.33,,,1:01.77,,,2:19.73,,,6:45.28,,,,,,,,,1:23.41,,,,,,1:24.74,,,,,,1:48.38,,,,,,1:14.79,,2:43.57,,,,,,100.00,,,100.00,,,100.00,,,100.00,,,,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,100.00,,,,,
432112,28.53,,,,,,,,,,,,,,,,,,,,,,,,1:08.50,,,,,,,,,,,,,,2:17.29,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,50.33,,,,,,,,,,,,,,63.57,,,,,
1341016,28.30,,,1:01.07,,,2:21.21,,,6:28.37,,,,,,,,,,,1:18.35,2:28.43,,,1:18.04,,,2:49.76,,,1:12.83,,,,,,1:12.22,,2:28.85,,,5:20.01,,,100.00,,,100.00,,,100.00,,,100.00,,,,,,,,,,,100.00,100.00,,,100.00,,,100.00,,,100.00,,,,,,100.00,,100.00,,,100.00,,
432195,27.70,,,58.80,,,2:04.69,,,5:34.85,,,11:35.81,,,,,19:39.87,1:08.48,,,2:26.33,,,1:21.95,,,2:58.06,,,1:08.37,,,2:41.34,,,1:10.60,,2:29.13,,,5:16.58,,,94.47,,,78.87,,,68.95,,,73.83,,,76.32,,,,,68.82,100.00,,,100.00,,,100.00,,,100.00,,,100.00,,,100.00,,,100.00,,100.00,,,100.00,,
694358,26.39,,,58.50,,,2:08.21,,,5:50.83,,,,,,,,,1:21.67,,,,,3:11.08,1:27.57,,,,,,1:19.01,,,2:53.75,,,1:34.70,,,,3:05.85,5:41.32,,,68.30,,,76.16,,,83.57,,,99.77,,,,,,,,,100.00,,,,,100.00,100.00,,,,,,100.00,,,100.00,,,100.00,,,,100.00,100.00,,
1248742,27.73,,,58.86,,,2:05.55,,,5:32.24,,,11:13.95,,,,,20:51.31,1:02.70,,,2:15.17,,,1:24.48,,,,,,,,,,,,1:15.53,,,,,,,6:15.35,95.10,,,79.41,,,72.44,,,69.82,,,60.31,,,,,100.00,71.73,,,69.29,,,100.00,,,,,,,,,,,,100.00,,,,,,,100.00
1132659,27.03,,,59.85,,,2:05.52,,,5:30.45,,,,,,,,,1:04.71,,,2:18.23,,,1:15.62,,,2:43.35,,,,,1:11.01,,,2:42.61,1:20.79,,2:19.87,,,4:56.83,,,80.77,,,88.57,,,72.32,,,67.10,,,,,,,,,88.68,,,80.98,,,100.00,,,100.00,,,,,63.01,,,87.57,100.00,,72.91,,,68.80,,
675728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261582,22.28,,,49.38,,,1:56.30,,,,,,,,,,,,55.07,,,2:15.75,,,1:11.60,,,,,,,,,,,,,,2:24.33,,,,,,36.43,,,39.26,,,69.55,,,,,,,,,,,,51.35,,,100.00,,,100.00,,,,,,,,,,,,,,100.00,,,,,
591554,25.77,,,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.78,,,49.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692979,,,,1:02.52,,,,,,,,,,,,,,,,,,,,,1:10.92,,,,,,,,,,,,,,2:19.24,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,66.72,,,,,,,,,,,,,,70.59,,,,,
330633,25.44,,,,,1:01.61,,,2:10.50,5:07.82,,,10:36.46,,,17:45.05,,,1:04.70,,,2:19.33,,,1:16.83,,,,,,,,1:05.99,,,2:24.32,1:05.35,,,,2:30.56,4:42.81,,,50.88,,,,,37.13,,,29.97,35.26,,,35.18,,,36.20,,,88.60,,,85.31,,,100.00,,,,,,,,31.03,,,31.43,78.93,,,,40.74,46.13,,
1711213,25.01,,,55.24,,,2:05.26,,,,,5:03.02,,,10:40.46,,,,59.36,,,2:11.62,,,1:21.93,,,,,3:29.63,1:08.90,,,,,,,,2:25.06,,,,,5:59.41,43.40,,,48.48,,,71.26,,,,,75.88,,,87.70,,,,45.88,,,56.37,,,100.00,,,,,100.00,100.00,,,,,,,,92.76,,,,,100.00
1769548,21.76,,,47.86,,,1:49.49,,,5:17.16,,,,,,,,,58.62,,,2:21.56,,,55.47,,,2:02.49,,,57.16,,,2:15.29,,,56.52,,1:55.57,,,4:22.65,,,32.06,,,32.95,,,49.79,,,79.29,,,,,,,,,91.49,,,100.00,,,11.32,,,15.10,,,79.90,,,100.00,,,71.74,,29.29,,,49.55,,
929366,,,29.94,56.66,,,2:01.52,,,5:27.65,,,11:55.37,,,19:22.14,,,1:02.64,,,2:15.71,,,1:18.15,,,3:09.00,,,1:01.79,,,2:21.54,,,,,,,2:45.96,5:11.17,,,,,61.91,60.15,,,56.46,,,62.92,,,91.52,,,76.64,,,71.24,,,71.31,,,100.00,,,100.00,,,65.72,,,82.71,,,,,,,88.15,94.32,,
932764,,,,,,,,,,5:58.19,,,,,,,,,,,,,,,1:18.66,,,,,,1:07.77,,,,,,,,2:22.17,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,100.00,,,,,,100.00,,,,,,,,81.53,,,,,
1125390,26.53,,,57.98,,,2:09.15,,,,,,,,,,,,1:05.38,,,2:22.71,,,,,1:32.98,,,,1:02.42,,,,,,,,2:19.79,,,5:11.61,,,70.98,,,71.53,,,87.62,,,,,,,,,,,,94.58,,,99.05,,,,,100.00,,,,70.81,,,,,,,,72.61,,,95.14,,
1048820,27.82,,,1:02.84,,,2:14.44,,,,,,,,,,,,1:08.96,,,2:31.96,,,,,1:39.34,,,3:31.03,,,,,,,,,2:40.14,,,,,,97.00,,,100.00,,,100.00,,,,,,,,,,,,100.00,,,100.00,,,,,100.00,,,100.00,,,,,,,,,100.00,,,,,
637369,28.19,,,1:00.19,,,2:09.69,,,5:45.11,,,,,,,,,1:06.53,,,2:21.13,,,1:10.68,,,2:37.85,,,,,,,,,,,2:16.18,,,5:07.12,,,100.00,,,91.78,,,89.97,,,90.20,,,,,,,,,100.00,,,92.54,,,65.04,,,80.97,,,,,,,,,,,59.66,,,86.87,,
739096,25.91,,,55.32,,,1:59.08,,,5:20.97,,,10:49.81,,,18:12.54,,,1:01.90,,,2:12.03,,,1:14.17,,,2:37.28,,,,,1:09.86,2:26.06,,,1:15.80,,2:18.33,,,4:50.13,,,59.34,,,49.12,,,47.28,,,53.21,,,43.80,,,46.94,,,65.28,,,57.83,,,90.56,,,79.03,,,,,55.27,100.00,,,100.00,,67.29,,,57.69,,
