Name,School,Power,Link,Hometown
Katie Sharkey,Bloomsburg,-1.0,,
Caitlin Hamill,West Chester,42.21,/swimmer/522177,"Collegeville, PA"
Kiera-Veronica Scudder,IUP,-1.0,,
Stephanie Sipple,Edinboro,30.07,/swimmer/401596,"Pittsburgh, PA"
Ilana Jacobson,Millersville,81.71,/swimmer/609885,"Mechanicsburg, PA"
Jada Stambaugh,Bloomsburg,57.93,/swimmer/804259,"Sinking Spring, PA"
Jenna Johnson,East Stroudsburg,55.96,/swimmer/570104,"Parkside, PA"
Rachel Blackburn,IUP,100.0,/swimmer/1794956,"Vernal, UT"
Erin Moyer,IUP,28.91,/swimmer/1083831,"Sinking Spg, PA"
Lara De Carne,Edinboro,-1.0,,
Brooke Christian,IUP,53.75,/swimmer/526471,"Pittsburgh, PA"
Tara Kupsky,Bloomsburg,-1.0,,
Jorie Selig,Mines,28.91,/swimmer/457010,"Westmont, IL"
Megan Gallagher,Oklahoma Baptist,30.24,/swimmer/674090,"The Woodlands, TX"
Olivia Rollen,Oklahoma Christi,25.98,/swimmer/424504,"Edmond, OK"
Camila Alduenda,Oklahoma Baptist,-1.0,,
Sarah Bennett,Mines,31.46,/swimmer/547612,"Chardon, OH"
Katerina Matoskova,Colorado Mesa,-1.0,,
Kelsea Wright,Colorado Mesa,25.64,/swimmer/418407,"American Canyon, CA"
Taylor Grebe,WCU,51.38,/swimmer/1321710,"Colorado Springs, CO"
Jaiden Branstrom,Oklahoma Christi,47.52,/swimmer/1276830,"Lenexa, KS"
Lily Borgenheimer,Colorado Mesa,22.18,/swimmer/403865,"Chippewa Falls, WI"
Emma Neuroth,Mines,46.61,/swimmer/630979,"Lakewood, CO"
Ava Reaume,UTPB,-1.0,,
Anna Tindall,Oklahoma Baptist,40.72,/swimmer/445823,"Nampa, ID"
Jules Hays,Mines,-1.0,,
Kyler James,Adams St.,34.84,/swimmer/374808,"Fresno, CA"
Anya MacPhail,Oklahoma Baptist,42.73,/swimmer/452880,"Nassau, BAH"
Emily Miksch,Nebraska Kearney,63.22,/swimmer/627577,"Columbus, NE"
Makayla Seal,Oklahoma Baptist,78.33,/swimmer/1330374,"Oklahoma City, OK"
Anna Maurello,WCU,60.17,/swimmer/608328,"Pueblo, CO"
Kally Morris,UTPB,51.55,/swimmer/1197408,"Tooele, UT"
Demetra Fellows,WCU,36.7,/swimmer/460647,"Albuquerque, NM"
Annie Osmun,Mines,-1.0,,
Katy Zimmerman,CSU-Pueblo,-1.0,,
Emma Jorgensen,Oklahoma Baptist,40.0,/swimmer/1166697,"Olathe, KS"
Kathryn Schwartz,Colorado Mesa,-1.0,,
Monica Lomeli,UTPB,49.04,/swimmer/1135688,"CHANDLER, AZ"
Portia Blackert,Colorado Mesa,-1.0,,
Katie Cornelio,Nebraska Kearney,69.0,/swimmer/480893,"Monument, CO"
Macy Mollring,Nebraska Kearney,55.65,/swimmer/621873,"Elkhorn, NE"
Chrisman Rand,Carson-Newman,40.97,/swimmer/1719972,"Mt Pleasant, SC"
Amanda Wenhold,Wingate,23.45,/swimmer/529929,"Brookeville, MD"
Hailey Freed,Wingate,33.98,/swimmer/481595,"Telford, PA"
Kennadi King,Carson-Newman,38.29,/swimmer/579695,"Marietta, GA"
Anna Tudor,Carson-Newman,-1.0,,
Debora Xavier,Carson-Newman,28.45,/swimmer/1116272,"São Paulo, BRA"
Giulia Grasso,Queens (NC),13.6,/swimmer/1179972,ITA
Mary Heffron,Wingate,-1.0,,
Kyla Blakemore,Carson-Newman,-1.0,,
Diamond Mosley,Catawba,60.1,/swimmer/820459,"Sandy Springs, GA"
Grace Pessemier,Carson-Newman,-1.0,,
Mandi Chadwell,Carson-Newman,-1.0,,
Sydney Gearhart,Mars Hill,52.54,/swimmer/532157,"Lakeland, FL"
Grayson Breedlove,Lenoir-Rhyne,84.63,/swimmer/609983,"Cartersville, GA"
Katelyn Toussaint,Carson-Newman,100.0,/swimmer/571570,"Knoxville, TN"
Hana Kubalova,Wingate,-1.0,,
Leah Or Tortill Hinsley,Mars Hill,-1.0,,
Katherine Fronczak,Wingate,27.67,/swimmer/417356,"The Woodlands, TX"
Makayla Young,Carson-Newman,-1.0,,
Kylie Cutcher,Carson-Newman,40.96,/swimmer/495652,"Knoxville, TN"
Isabelle Hurd,Lenoir-Rhyne,70.77,/swimmer/548180,"Loganville, GA"
Berta Vidal Carnero,Catawba,55.53,/swimmer/1235618,"Newark, OH"
Dana Watson,Lenoir-Rhyne,73.06,/swimmer/777575,"Hickory, NC"
Jazzy Hoffmann,Florida Southern,-1.0,,
Kristen Wagner,TAMPA,30.03,/swimmer/1319108,"Waynesboro, VA"
Isabelle Sering,Saint Leo,25.28,/swimmer/953641,"Trelleborg, SWE"
Audrey Rackel,Nova S'eastern,32.33,/swimmer/502722,"Signal Mountain, TN"
Allison Kopas,Nova S'eastern,-1.0,,
Izzy Haight,TAMPA,-1.0,,
Katie Horan,TAMPA,-1.0,,
Roma Vrijhof,TAMPA,-1.0,,
Johanna Koether,TAMPA,-1.0,,
Brady Estrada,Nova S'eastern,27.4,/swimmer/376073,"Clermont, FL"
Liv Flack,Lynn,-1.0,,
Anett Daka,Saint Leo,26.62,/swimmer/948588,"Gyula, HUN"
Luna Mertins,Lynn,-1.0,,
Emily Peck,Florida Southern,24.55,/swimmer/331870,"Versailles, KY"
Brooke Brennan,Florida Southern,35.55,/swimmer/503987,"Oviedo, FL"
Karolyn Merch,TAMPA,30.28,/swimmer/478273,"Cherry Hill, NJ"
Noelle Profeta,Lynn,-1.0,,
Gianna Policari,Saint Leo,42.38,/swimmer/593428,"Sea Girt, NJ"
Alexa Zabko,Saint Leo,55.1,/swimmer/404804,"HERNDON, VA"
Cece Diaz,Lynn,-1.0,,
Alex Callaghan,Lynn,-1.0,,
Shachaf Bachar,Lynn,100.0,/swimmer/1008415,ISR
Guillian Zerpa,TAMPA,-1.0,,
Amanda Kopas,Nova S'eastern,24.82,/swimmer/365032,"Plantation, FL"
Allie Brinton,Florida Southern,36.62,/swimmer/375786,"Jacksonville, FL"
Morgan Champagne,Florida Southern,22.04,/swimmer/491964,"west bend, WI"
Sophie Fredman,Lynn,-1.0,,
Maggie Eure,Florida Tech,-1.0,,
Arianna Petrovia,Florida Tech,60.4,/swimmer/620059,"Langhorne, PA"
Caroline Maley,Lynn,80.85,/swimmer/481938,"Melbourne, FL"
Julia Delaney,Lynn,54.34,/swimmer/552245,"East Strousburg, PA"
Mady Barnes,TAMPA,-1.0,,
Lara Wiedemann,TAMPA,32.57,/swimmer/1332270,"Sankt Augustin, GER"
Teagan Michalek,Florida Southern,35.46,/swimmer/486481,"Naperville, IL"
Savanna Best,Nova S'eastern,-1.0,,
Paige Hunt,TAMPA,27.54,/swimmer/398781,"Omaha, NE"
Stephanie Suarez,Florida Southern,32.67,/swimmer/664335,"Doral, FL"
Lindsey Keaton,TAMPA,35.23,/swimmer/503178,"Columbus, OH"
Jamie Edwards,King,43.49,/swimmer/1306930,"Johannesburg, RSA"
Megan Schueller,Barton,36.36,/swimmer/693764,"La Plata, MD"
Lucia RUCHTI,Lees-McRae,34.45,/swimmer/2348963,"Nairobi, KEN"
Diana Suprun,Emmanuel,-1.0,,
Katie Beebe,Converse,-1.0,,
Allie Ingram,Barton,36.58,/swimmer/1306876,"Okatie, SC"
Alexandra Cerbino,Emmanuel,-1.0,,
Erica Mock,Chowan,47.51,/swimmer/647906,"Stockton, CA"
Julia Beebe,Converse,48.97,/swimmer/1333064,"Charleston, SC"
Jackie Fischetti,Barton,-1.0,,
Laura Manolaras,Emmanuel,-1.0,,
Taylor Simmons,Lees-McRae,39.12,/swimmer/1352194,"Waxhaw, NC"
Noelle Yorgason,Converse,68.96,/swimmer/1503505,"Ogden, UT"
Hannah Gunsallus,Lees-McRae,49.28,/swimmer/1352193,"Aiken, SC"
Milly Byrne,Converse,-1.0,,
Gretchen Gillenwater,UNC- Pembroke,-1.0,,
Viviane Ammermann,Emmanuel,-1.0,,
Sydney Hopkins,Barton,64.09,/swimmer/1264631,"Pickerington, OH"
Lisbon Lopes,Converse,100.0,/swimmer/1192344,"Greenwood, SC"
Vica Beelner,Emmanuel,-1.0,,
Susana Ungo,Emmanuel,-1.0,,
Edua Kocsis,Emmanuel,-1.0,,
Olivia Scott,Emmanuel,100.0,/swimmer/384248,"Charlottesville, IN"
Cristal Perdomo,Barton,37.13,/swimmer/404969,"Fredericksburg, VA"
Katie Mullen,Converse,94.88,/swimmer/1321619,"Summerville, SC"
Sofiia Briantseva,Emmanuel,-1.0,,
Isabella Germosen,Barton,-1.0,,
Jessie Kochert,Converse,-1.0,,
Macy May,Findlay,35.43,/swimmer/1331273,"Celina, OH"
Sasha Melnyk,Findlay,-1.0,,
Sydney Jones,Findlay,40.75,/swimmer/819769,"Springfield, OH"
Courtney Ledbetter,NDC,49.25,/swimmer/1276418,"Wentzville, MO"
Amaya Burke,Frostburg St.,46.12,/swimmer/358727,"Gwynn Oak, MD"
Pinky Council,Frostburg St.,-1.0,,
Abrielle Junge,NDC,-1.0,,
Edith Somrah,Findlay,29.64,/swimmer/1335196,"Lithia, FL"
Abbie Kmet,Findlay,43.21,/swimmer/1259128,"Akron, OH"
Natasha Paciello,Frostburg St.,61.35,/swimmer/687171,"Pasadena, MD"
Lydia Nebiolo,Frostburg St.,42.29,/swimmer/1573766,"Glenshaw, PA"
Jade Miller,Wheeling,100.0,/swimmer/1266457,"Hannibal, MO"
Mille Berg,Findlay,-1.0,,
Emma Dickhudt,Hillsdale,-1.0,,
Emma Okuma,Ashland,58.0,/swimmer/809961,"Avon Lake, OH"
Kieren Biedenbach,Findlay,58.72,/swimmer/1332096,"Cincinnati, OH"
Maree Dieterich,Frostburg St.,100.0,/swimmer/949204,"Hedgesville, WV"
Cheri Signorelli,Fairmont,100.0,/swimmer/822095,"Bridgeport, WV"
Maria Jones,Wheeling,86.58,/swimmer/547266,"Shaker Heights, OH"
Sydney Wissler,Findlay,100.0,/swimmer/863124,"Chillicothe, OH"
Jenna Daria,Findlay,49.16,/swimmer/1166534,"Cincinnati, OH"
Amanda Soustek,Frostburg St.,73.29,/swimmer/1566068,"Columbia, MD"
Molly Maloy,Malone,95.99,/swimmer/2121506,"Rochester, NY"
Zeinah Abdelsalam,WVWC,-1.0,,
Syd Mills,Frostburg St.,-1.0,,
Sydney Grzincic,NDC,76.39,/swimmer/710110,"Willoughby, OH"
Lizzy Strange,Wheeling,-1.0,,
Becca Thacker,Davis & Elkins,-1.0,,
Allison Workman,Davis & Elkins,100.0,/swimmer/1382627,"Charleston, WV"
Megan Clifford,Hillsdale,25.1,/swimmer/486783,"Bloomfield, MI"
Kendall Hooper,Frostburg St.,35.41,/swimmer/359188,"Catonsville, MD"
Elise Mason,Hillsdale,-1.0,,
Joanna Burnham,Hillsdale,36.16,/swimmer/678126,"Sycamore, IL"
Sydney Laughlin,Ashland,45.39,/swimmer/605426,"Wooster, OH"
Kory Ulrich,NDC,-1.0,,
Debbie Daniel,Findlay,-1.0,,
Aby Hernandez,Findlay,-1.0,,
Madalynne Baron,Ashland,-1.0,,
Tiernan Taggart,Frostburg St.,71.84,/swimmer/880642,"Wilmington, DE"
Holly Kraemer,Ashland,66.05,/swimmer/650766,"Aurora, IN"
Tonya Guryeva,Saginaw Valley,-1.0,,
Sabine Branford,Wayne State,24.84,/swimmer/486738,"Plymouth, MI"
Evie Dice,Wayne State,-1.0,,
Barbara Munoz Quintero,Wayne State,-1.0,,
Donna Hannig,NMU,-1.0,,
Becca Burrows,NMU,-1.0,,
Hannah Gurecki,Wayne State,46.14,/swimmer/514578,"Macomb, MI"
Hailee Waters,Wayne State,31.95,/swimmer/1217995,"Dexter, MI"
Julia Katulski,Wayne State,29.01,/swimmer/690202,"Novi, MI"
Ella Wagner,Davenport,34.89,/swimmer/1154241,"Steinhagen, GER"
Peyton Michalski,Wayne State,58.94,/swimmer/412988,"Shelby Township, MI"
Kiersten Harmon,Grand Valley,22.61,/swimmer/1245288,"Springboro, OH"
Flora Szklenar,Saginaw Valley,42.52,/swimmer/1321541,"Budapest, HUN"
Camilla Carbone,NMU,-1.0,,
Mia Strazny,NMU,38.72,/swimmer/634209,"MANITOWOC, WI"
Heidi Billings,NMU,19.78,/swimmer/1340794,"Fairbanks, AK"
Emma Scott,Saginaw Valley,63.99,/swimmer/1396750,"Otsego, MI"
Kylie Clark,Saginaw Valley,45.12,/swimmer/1390607,"O Fallon, IL"
Mallory Brownrigg,Davenport,57.89,/swimmer/1230608,"Greenville, SC"
Chelsea Engelsman,Davenport,34.39,/swimmer/1150113,"Zeeland, MI"
Ava Frick,Saginaw Valley,42.36,/swimmer/653112,"Elkhart, IN"
Cassie Scott,Davenport,70.72,/swimmer/1466326,"Aurora, CO"
Grace Charnstrom,Saginaw Valley,47.43,/swimmer/1394140,"Oxford, MI"
Hannah Gnatt,Davenport,43.9,/swimmer/1413307,"Chicago, IL"
Lauren Cordier,Saginaw Valley,67.06,/swimmer/1376960,"Corvallis, OR"
Lucia Engle-Wilkerson,Saginaw Valley,-1.0,,
Samantha Weigel,Grand Valley,30.88,/swimmer/486643,"Naperville, IL"
Erin VanderSchaaf,NMU,41.35,/swimmer/634148,"Marquette, MI"
Ella Houwers,NMU,-1.0,,
Zoe DeKievit,NMU,33.7,/swimmer/619811,"Holland, MI"
Faith Sill,NMU,19.52,/swimmer/2679850,"Beloit, WI"
Kayley Gallagher,Grand Valley,36.17,/swimmer/1329183,"Fenton, MI"
Karley Sonnenberg,McKendree,18.24,/swimmer/1186020,"PLAINFIELD, IL"
Julia Magierowska,Indy,22.91,/swimmer/1208728,"Chorzów, POL"
Aurora ABBRUSCATO,McKendree,-1.0,,
Andrea Paaske,Indy,-1.0,,
Ava Boehning,UMSL,36.58,/swimmer/1222375,"Sun Prairie, WI"
Julia Simioni,Indy,100.0,/swimmer/697471,"Concordia, BRA"
Emily Traube,Truman St.,21.98,/swimmer/1141571,"Saint Louis, MO"
Isabella Gable,Lindenwood,12.94,/swimmer/290062,"Greenville, OH"
Kate Nelson,UMSL,-1.0,,
Kirsten Lee,Drury,33.05,/swimmer/468975,"Boulder, CO"
Meg Heveroh,Truman St.,29.08,/swimmer/1160845,"Saint Louis, MO"
Madileine Heckman,Lewis,-1.0,,
Sarah Gormley,McKendree,27.5,/swimmer/635442,"Las Cruces, NM"
Kyra Hall,Indy,-1.0,,
Savannah Mueller,Indy,46.25,/swimmer/863484,"Hamilton, OH"
Kylie Strobl,Truman St.,29.13,/swimmer/448688,"Independence, MN"
Aubrey Fischer,Lewis,39.42,/swimmer/502032,"Lawrence, KS"
Caitlyn Sligh,McKendree,40.7,/swimmer/576144,"Tomball, TX"
Averi Meade,UMSL,67.75,/swimmer/884971,"O Fallon, MO"
Kia Moerk,Drury,-1.0,,
Meghan Bandy,Lewis,58.68,/swimmer/1182921,"South Lyon, MI"
Tyra Johansson,Drury,-1.0,,
Cheyanne Godleski,UMSL,46.79,/swimmer/741428,"Lawrenceville, GA"
Amelia Millhuff,Jewell,59.4,/swimmer/462402,"Topeka, KS"
Paige Bolling,Maryville,73.41,/swimmer/912732,"Creve Coeur, MO"
Mellie Wijk,Drury,12.72,/swimmer/1225615,"Halmstad, SWE"
Aurora Duncan,Drury,18.87,/swimmer/1265177,"Irvine, CA"
Martina Torrent Brugada,Jewell,-1.0,,
Evie Wiltse,Jewell,-1.0,,
Laura Allende Castilla,Indy,-1.0,,
Emma Harris,Truman St.,-1.0,,
Presley Heitzmann,McKendree,42.08,/swimmer/1158124,"Magnolia, TX"
Jordan Mercer,Maryville,81.34,/swimmer/663549,"Edwardsville, IL"
Sidney Durbin,Truman St.,41.28,/swimmer/1327254,"Ellisville, MO"
Andrea Gomez Espinosa,Indy,-1.0,,
Claire Conover,Drury,16.72,/swimmer/1157019,"Wichita, KS"
Luisa Machado,Drury,-1.0,,
Jessica Johnson,Staten Island,-1.0,,
Rennee Rozler,Roberts Wesleyan,51.1,/swimmer/743310,"Hamburg, NY"
Mya June,Roberts Wesleyan,-1.0,,
Daniela Rodriguez,Roberts Wesleyan,100.0,/swimmer/533211,"Tallahassee, FL"
Morgan Novello,Staten Island,100.0,/swimmer/704331,"Staten Island, NY"
Kiara Pozvai,Henderson St.,-1.0,,
Tristen Fant,Delta State,19.81,/swimmer/1160999,"Humble, TX"
Sydney Hartis,West Florida,28.08,/swimmer/488567,"Raleigh, NC"
Avery Joiner,UTPB,36.71,/swimmer/597644,"Andrews, TX"
Kelsey Farmer,Delta State,41.33,/swimmer/617826,"Fresno, TX"
Cypris Wilkinson,Montevallo,50.11,/swimmer/1164435,"Lake Charles, LA"
Valerie Grigar,Henderson St.,41.39,/swimmer/1321428,"East Bernard, TX"
Elise Henderson,Ouachita,35.19,/swimmer/462625,"Columbia, MO"
Alexis Moon,Delta State,21.19,/swimmer/486128,"Clarkston, MI"
Isabel Harris,Montevallo,60.14,/swimmer/1211911,"Pace, FL"
Lydia Medigovich,Ouachita,44.92,/swimmer/459993,"Frisco, TX"
Ana Cardenas Guerra,UTPB,-1.0,,
Emma Jorgensen,Henderson St.,-1.0,,
Torrie Weems,Ouachita,-1.0,,
Mary O'Sullivan,Ouachita,-1.0,,
Emily Sauer,Montevallo,44.11,/swimmer/618882,"pearland, TX"
Jamie Glover,Delta State,32.75,/swimmer/505638,"Mt. Vernon, IN"
Kate McCown,Ouachita,29.97,/swimmer/632483,"Rockwall, TX"
Keely Stevenson,West Florida,32.7,/swimmer/505798,"Panama City Beach, FL"
Pearl Himelick,Henderson St.,48.25,/swimmer/449400,"Flagstaff, AZ"
Rachel Kramer,Delta State,46.87,/swimmer/424256,"Broken Arrow, OK"
Aimee Miller,Henderson St.,35.51,/swimmer/344127,"Lafayette, LA"
Jaynie Ferguson,Henderson St.,37.28,/swimmer/352248,"TEMPLE, TX"
Beth Balent,Montevallo,-1.0,,
Arianna Arturi,Southern Conn,37.01,/swimmer/593533,"Budd Lake, NJ"
Justice Glasgow,Southern Conn,46.55,/swimmer/666874,"Macomb, MI"
Ella Marzec,Southern Conn,44.0,/swimmer/1261431,"Bothell, WA"
Elizabeth Galicki,Assumption,45.55,/swimmer/1341006,"Weymouth, MA"
Gabbie Lupe,Saint Rose,-1.0,,
Margaret Wilk,St. Michael's,50.08,/swimmer/1082369,"Hardyston, NJ"
Madison Capria,Bentley,-1.0,,
Kat Kline,Pace,-1.0,,
Cleo Zhou,Bentley,-1.0,,
Elaine Gillan,St. Michael's,-1.0,,
Caroline Gust,St. Michael's,80.0,/swimmer/678944,"Reading, MA"
Nikki Nesci,Saint Rose,-1.0,,
Emily McLane,St. Michael's,63.16,/swimmer/431939,"Peru, NY"
Brooke Keeney,Southern Conn,47.27,/swimmer/751632,"Glastonbury, CT"
Emma Hapkiewicz,Bentley,30.84,/swimmer/575737,"South Windsor, CT"
Abbey Piech,Southern Conn,-1.0,,
Sophia Wong,Bentley,80.0,/swimmer/678042,"Framingham, MA"
Hailey Nyquist,Southern Conn,42.55,/swimmer/453809,"Staten Island, NY"
Emily Mihalek,Assumption,100.0,/swimmer/1193645,"Westfield, MA"
Natalie Weier,Southern Conn,55.64,/swimmer/447723,"Vadnais Heights, MN"
Zyara Luciano,Pace,96.93,/swimmer/715748,"Boca Raton, FL"
Jessie Hart,St. Michael's,-1.0,,
Grace King,Saint Rose,72.72,/swimmer/431717,"Skaneateles, NY"
Gracie Marsh,Southern Conn,46.15,/swimmer/567756,"GREENWOOD, IN"
Jordan Herman,Southern Conn,-1.0,,
Mia Destefani,Southern Conn,-1.0,,
Kaylan Conliffe,St. Michael's,100.0,/swimmer/818927,"Windsor, CT"
Mackenzie Mahoney,Saint Rose,-1.0,,
Jenna Swist,Assumption,34.17,/swimmer/1124973,"Broad Brook, CT"
Jordan Nuzback,Bentley,31.79,/swimmer/547753,"Erie, PA"
Emily Blatt,Bentley,40.02,/swimmer/657317,"Westford, MA"
Mia Stroub,Saint Rose,-1.0,,
Lindsay McCawley,Southern Conn,39.33,/swimmer/526904,"Horseheads, NY"
Taiis Sanchez-Messado,Pace,-1.0,,
Laney Noel,Adelphi,-1.0,,
Rachel McAdams,St. Michael's,-1.0,,
Sofia Marinucci,Saint Rose,-1.0,,
Rose Clark,Pace,100.0,/swimmer/773206,"Dexter, MI"
Kate Flynn,MSU Mankato,-1.0,,
Maya Carriveau,MSU Mankato,-1.0,,
Makoa Montgomery,Augustana (W),25.47,/swimmer/511273,"Salem, IL"
Angel Chan,Augustana (W),-1.0,,
Meghan Mulvihill,Augustana (W),33.63,/swimmer/1282762,"Littleton, CO"
Kaylee Sivertsen,MSU Mankato,33.04,/swimmer/588075,"Mankato, MN"
Alden Von Bargen,St. Cloud St.-W,36.14,/swimmer/507422,"Cedarburg, WI"
Amaya Street,Augustana (W),-1.0,,
Elle Kaiser,St. Cloud St.-W,49.4,/swimmer/1149982,"Buffalo, MN"
Demi Peterson,St. Cloud St.-W,45.11,/swimmer/446690,"Williston, ND"
Erin Danielewicz,Augustana (W),39.7,/swimmer/884948,"Mount Prospect, IL"
Demi-Lee Carlisle,MSU-Moorhead,-1.0,,
Abby Nelson,Augustana (W),-1.0,,
Abby Gronholz,MSU Mankato,-1.0,,
farida maher,Concordia,-1.0,,
Haley Osborne,Northern State,30.89,/swimmer/870965,"Boise, ID"
Mia Fursedonne,Northern State,-1.0,,
Anna Case,St. Cloud St.-W,-1.0,,
Lily Lengerich,MSU-Moorhead,-1.0,,
Anna Reschko,St. Cloud St.-W,-1.0,,
Marina Conde Revuelto,UMary,100.0,/swimmer/1328336,"Mérida, ESP"
Jaedyn Hill,MSU Mankato,-1.0,,
Anna Schmidt,Augustana (W),-1.0,,
Brianna Back,Northern State,40.63,/swimmer/1377113,"Cottage Grove, WI"
Kayla Sayovitz,Sioux Falls,41.87,/swimmer/651634,"Sauk Centre, MN"
Quincie Klein,Southwest Minn.,56.34,/swimmer/588224,"Woodbury, MN"
Libby Breckon,Augustana (W),-1.0,,
Meredith Bangs,St. Cloud St.-W,28.8,/swimmer/507402,"Muskego, WI"
Sarah Knox,Sioux Falls,32.03,/swimmer/447985,"Blaine, MN"
Megan Miller,UMary,-1.0,,
Heather Arlen,Southwest Minn.,40.14,/swimmer/616452,"Antigo, WI"
Lara Matuck,Augustana (W),100.0,/swimmer/1057312,"São Paulo, BRA"
Elayna Geiser,Southwest Minn.,-1.0,,
Madison Baker,Southwest Minn.,-1.0,,
Sienna Sirek Kreye,MSU Mankato,48.96,/swimmer/1153425,"Madison, WI"
Julia Stegmaier,MSU Mankato,100.0,/swimmer/1375190,"Waldsetten, GER"
Katelyn Welle,Sioux Falls,100.0,/swimmer/1345868,"Shoreview, MN"
Charleen Horn,Concordia,-1.0,,
Inte Pas,Sioux Falls,-1.0,,
Ruthie Lucht,St. Cloud St.-W,-1.0,,
Nathalia Silva,Augustana (W),-1.0,,
Leona Coha,Augustana (W),18.09,/swimmer/1115522,"Zagreb, SD"
Anna Tindall,Augustana (W),40.72,/swimmer/445823,"Nampa, ID"
Fanny Legros,Northern State,66.47,/swimmer/2048282,"Verviers, USA"
Mariapocs Ruiz Martinez,UMary,36.32,/swimmer/1340307,"Naucalpan, EM"
Linnea Edgren,MSU-Moorhead,-1.0,,
Nesrine Jelliti,Augustana (W),-1.0,,
Kaelyn Deroche,Southwest Minn.,-1.0,,
Delaney Carlson,CSU East Bay,34.22,/swimmer/1336158,"Missoula, MT"
Brooklyn Dressel,CSU East Bay,24.19,/swimmer/460963,"Wenatchee, WA"
Montana White,Azusa Pacific,21.69,/swimmer/829732,"Los Angeles, CA"
Nella Pashak,Alaska Fairbanks,-1.0,,
Olivia Parham,CSU East Bay,-1.0,,
Emma Corby,Alaska Fairbanks,20.33,/swimmer/329550,"Pittsford, NY"
Emilie Giannini,CSU East Bay,41.68,/swimmer/560515,"Morro Bay, CA"
Tori Meklensek,Simon Fraser,-1.0,,
Monica Beltran,CSU East Bay,40.2,/swimmer/604014,"San Ramon, CA"
Hannah Swailes,Azusa Pacific,37.02,/swimmer/1340552,"Irvine, CA"
Lainey Lioi,Alaska Fairbanks,47.94,/swimmer/579661,"Buford, GA"
Connor Herrin,Azusa Pacific,51.0,/swimmer/979112,"Goodyear, AZ"
Morgan Kampfer,Biola University,25.33,/swimmer/514158,"Orange, CA"
Justine Garcia,CSU East Bay,34.73,/swimmer/418671,"Santa Clara, CA"
Kaysha Bikadi,Simon Fraser,40.78,/swimmer/661027,"Victoria, BC"
Camila Alduenda,Fresno Pacific,-1.0,,
Paige Colligan,Azusa Pacific,62.67,/swimmer/1240135,"Portland, OR"
Patty Eppingher,CSU East Bay,-1.0,,
Adeline Berry,Alaska Fairbanks,45.23,/swimmer/672860,"Homer, AK"
Payton Wojciechowicz,Alaska Fairbanks,45.37,/swimmer/880350,"Sumner, WA"
Mackenzie Garza,CSU East Bay,19.6,/swimmer/422170,"Visalia, CA"
Marci Yanagawa,Azusa Pacific,31.18,/swimmer/377050,"Tustin, CA"
Janelle Ng,Azusa Pacific,-1.0,,
Mesa Moran,Alaska Fairbanks,62.34,/swimmer/542514,"Juneau, AK"
Tatum Benson,Fresno Pacific,58.01,/swimmer/416403,"Tacoma, WA"
Sophia Ruppert,Alaska Fairbanks,36.24,/swimmer/520523,"Wellington, FL"
Lauren Lee,Fresno Pacific,57.34,/swimmer/689231,"Green River, WY"
Madison Schneider,Azusa Pacific,63.41,/swimmer/1179140,"Parker, CO"
Lauren McGowan,Fresno Pacific,78.46,/swimmer/840943,"Ripon, CA"
Naomi Burgan,Alaska Fairbanks,-1.0,,
Sofia Chavez-Varela,Biola University,34.53,/swimmer/1335094,"San Diego, CA"
Ryan Burke,Concordia Irvine,-1.0,,
Ellie Hardey,Concordia Irvine,29.96,/swimmer/418196,"loomis, CA"
Ally Dudley,CSU East Bay,-1.0,,
Enzi Han,Simon Fraser,37.41,/swimmer/514224,"LAS VEGAS, NV"
Kylee Carter,Alaska Fairbanks,100.0,/swimmer/672720,"Fairbanks, AK"
Hannah Chabin,Concordia Irvine,72.89,/swimmer/632731,"Highlands Ranch, CO"
Sam Trumble,West Chester,-1.0,,
A.B. McCullough,IUP,-1.0,,
Hannah Greenway,Clarion,40.91,/swimmer/1321420,"Lititz, PA"
Mckenzie Hemingway,West Chester,22.2,/swimmer/495136,"Chestertown, MD"
Lila Dicarlo,West Chester,32.06,/swimmer/1390946,"Camp Hill, PA"
Gabby Miller,CALU-PA,-1.0,,
Lauren Croll,SHIP,31.39,/swimmer/1393335,"Honolulu, HI"
Skye Strunk,West Chester,-1.0,,
Nomvula Mjimba,Gannon,-1.0,,
Jordan Kutchak,Clarion,34.95,/swimmer/1178717,"Irwin, PA"
Jordan Plempel,Millersville,40.21,/swimmer/1550303,"Harrisburg, PA"
Haley Miller,Clarion,37.26,/swimmer/1309391,"Pittsburgh, PA"
Carolyn Bolden,Millersville,24.61,/swimmer/609915,"Mechanicsburg, PA"
Lily Cunningham,Gannon,34.41,/swimmer/1211939,"La Vista, NE"
Jewels Hepner,Millersville,46.5,/swimmer/805769,"Lewisburg, PA"
Samantha Taylor,SHIP,-1.0,,
Gabrielle Webster,Clarion,37.76,/swimmer/563345,"Aliquippa, PA"
Julia Riegel,Bloomsburg,39.6,/swimmer/1129238,"Doylestown, PA"
Antonia Gheorghita,CALU-PA,-1.0,,
Naihomy Garcia,East Stroudsburg,-1.0,,
Sterre Van De Goor,Gannon,-1.0,,
Emily Guffey,CALU-PA,57.74,/swimmer/563720,"Pittsburgh, PA"
Emma McCombs,IUP,39.78,/swimmer/1033881,"York, PA"
Gabi Walsh,Bloomsburg,-1.0,,
Madison Moretti,CALU-PA,-1.0,,
Marissa Bittner,SHIP,55.19,/swimmer/523884,"Middletown, DE"
