ID,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
597959,,,28.66,55.42,,,1:58.74,,,5:24.12,,,11:14.70,,,19:02.47,,,1:04.39,,,2:24.06,,,1:05.83,,,2:24.01,,,,,1:09.67,2:16.69,,,1:11.67,,2:12.96,,,,,5:39.14,,,42.14,49.93,,,46.03,,,57.74,,,60.84,,,67.87,,,85.91,,,100.0,,,33.54,,,37.66,,,,,54.01,64.66,,,100.0,,48.67,,,,,68.67
413856,24.87,,,54.35,,,1:59.11,,,5:29.10,,,11:32.41,,,19:30.86,,,1:10.74,,,2:31.47,,,1:12.46,,,2:45.76,,,,,1:12.87,2:41.26,,,1:14.64,,2:23.19,,,,,5:47.58,41.03,,,40.0,,,45.15,,,62.62,,,66.26,,,76.04,,,100.0,,,100.0,,,74.17,,,100.0,,,,,82.85,100.0,,,100.0,,81.24,,,,,83.8
627699,24.79,,,54.98,,,2:00.63,,,5:27.99,,,,,,,,,1:00.78,,,2:06.86,,,1:12.75,,,2:40.91,,,1:02.83,,,2:22.55,,,1:13.89,,2:12.03,,,4:56.06,,,39.68,,,46.41,,,53.07,,,63.42,,,,,,,,,56.52,,,40.12,,,79.88,,,91.65,,,74.18,,,86.63,,,100.0,,45.59,,,67.5,,
627699,24.79,,,54.98,,,2:00.63,,,5:27.99,,,,,,,,,1:00.78,,,2:06.86,,,1:12.75,,,2:40.91,,,1:02.83,,,2:22.55,,,1:13.89,,2:12.03,,,4:56.06,,,39.68,,,46.41,,,53.07,,,63.42,,,,,,,,,56.52,,,40.12,,,79.88,,,91.65,,,74.18,,,86.63,,,100.0,,45.59,,,67.5,,
505282,,,30.64,,,1:03.38,,,2:11.77,,,4:32.38,,,9:20.55,,,17:39.85,1:04.95,,,2:16.02,,,1:11.18,,,,,2:51.58,1:04.00,,,2:31.85,,,,,,,2:34.24,,,5:08.67,,,75.09,,,56.9,,,34.64,,,27.97,,,28.92,,,22.83,89.92,,,72.48,,,67.05,,,,,55.4,83.09,,,100.0,,,,,,,54.43,,,29.85
376503,27.77,,,59.66,,,2:15.81,,,5:26.96,,,11:30.44,,,19:19.58,,,1:09.12,,,2:30.02,,,1:25.03,,,2:57.91,,,1:04.01,,,2:21.24,,,,,2:24.59,,,4:59.64,,,91.79,,,83.05,,,100.0,,,59.76,,,85.12,,,73.83,,,100.0,,,100.0,,,100.0,,,100.0,,,78.16,,,76.38,,,,,84.65,,,70.6,,
839394,,,,,,54.96,,,,,,4:15.93,,,8:46.87,,16:12.75,,,,1:03.35,,,2:19.69,,,1:10.32,,2:27.77,,,,1:00.85,,2:17.61,,,58.85,,2:06.19,,,4:26.63,,,,,,,35.94,,,,,,35.28,,,38.63,,20.82,,,,68.06,,,73.75,,,51.91,,51.36,,,,51.36,,70.14,,,16.32,,25.82,,,19.11,
839394,,,,,,54.96,,,,,,4:15.93,,,8:46.87,,16:12.75,,,,1:03.35,,,2:19.69,,,1:10.32,,2:27.77,,,,1:00.85,,2:17.61,,,58.85,,2:06.19,,,4:26.63,,,,,,,35.94,,,,,,35.28,,,38.63,,20.82,,,,68.06,,,73.75,,,51.91,,51.36,,,,51.36,,70.14,,,16.32,,25.82,,,19.11,
508845,,,27.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352431,26.6,,,57.01,,,2:16.77,,,6:17.44,,,,,,,,,1:13.36,,,,,,1:21.44,,,,,,1:09.21,,,,,,,1:20.19,2:22.94,,,,,,72.33,,,63.11,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,100.0,,,,,,100.0,,,,,,,100.0,84.48,,,,,
208252,25.7,,,55.69,,,2:02.47,,,,,5:13.07,,,,,,,1:03.81,,,,,3:16.54,,,,,,,1:01.73,,,2:11.28,,,,,,,2:54.92,,,,52.23,,,49.07,,,55.67,,,,,100.0,,,,,,,74.63,,,,,100.0,,,,,,,59.9,,,41.83,,,,,,,100.0,,,
511241,,,27.27,,,59.88,1:53.22,,,,,4:37.90,,,9:27.22,17:35.15,,,1:01.16,,,2:12.68,,,1:07.84,,,2:28.07,,,58.05,,,2:13.06,,,1:00.02,,2:07.16,,,4:32.11,,,,,22.59,,,25.98,26.73,,,,,35.9,,,30.69,32.46,,,59.46,,,60.16,,,46.05,,,49.55,,,37.59,,,51.97,,,38.85,,30.17,,,30.27,,
511361,23.52,,,49.77,,,1:49.76,,,4:57.49,,,,,,,,,57.84,,,2:04.10,,,59.62,,,2:11.97,,,55.13,,,1:56.08,,,1:14.20,,1:56.44,,,4:06.34,,,72.47,,,52.33,,,52.28,,,53.2,,,,,,,,,89.39,,,77.45,,,40.1,,,47.46,,,66.81,,,39.82,,,100.0,,35.1,,,28.38,,
419512,25.54,,,55.08,,,2:08.65,,,5:27.71,,,,,,18:16.05,,,1:10.35,,,2:32.66,,,,,,,,,1:06.20,,,2:31.49,,,,,2:23.92,,,,,,49.42,,,44.26,,,80.28,,,60.86,,,,,,46.95,,,100.0,,,100.0,,,,,,,,,96.98,,,100.0,,,,,82.11,,,,,
2531351,30.08,,,1:06.52,,,2:30.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755577,,,31.00,57.67,,,,,2:18.19,,,4:44.43,,,9:41.52,,,18:30.72,1:06.12,,,2:21.24,,,1:21.11,,,2:54.69,,,,,1:09.51,,,2:34.05,1:09.33,,,,2:37.87,,,5:31.73,,,79.61,68.81,,,,,54.14,,,45.63,,,40.75,,,41.01,100.0,,,92.99,,,100.0,,,100.0,,,,,52.96,,,59.63,100.0,,,,62.1,,,57.92
514174,23.69,,,,,59.22,1:52.79,,,4:47.07,,,9:45.94,,,16:35.30,,,54.62,,,,,2:15.81,1:03.83,,,,,2:36.51,1:00.49,,,2:10.84,,,,,1:59.03,,,4:11.45,,,71.16,,,,,72.22,61.7,,,34.98,,,27.0,,,30.92,,,54.79,,,,,46.58,65.8,,,,,67.15,100.0,,,94.93,,,,,40.88,,,32.28,,
406979,23.49,,,51.00,,,1:48.99,,,4:57.31,,,,,,,,,54.60,,,2:00.62,,,,,1:08.21,2:08.15,,,53.33,,,,,2:15.74,,,1:55.06,,,4:05.43,,,63.13,,,56.94,,,43.33,,,48.43,,,,,,,,,51.89,,,54.14,,,,,33.47,29.71,,,41.51,,,,,44.52,,,24.25,,,20.41,,
1188293,,,32.79,,,1:21.15,,,,,,,,,,,,,,,1:29.29,,,,,,1:31.23,,,3:32.26,,,1:30.27,,,,,,,,3:33.21,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,100.0,,,,,,100.0,,,100.0,,,100.0,,,,,,,,100.0,,,
520772,22.4,,,48.61,,,1:46.24,,,4:54.82,,,10:38.09,,,18:05.56,,,55.06,,,2:10.27,,,1:09.05,,,2:28.59,,,51.75,,,1:56.17,,,1:12.20,,1:59.56,,,4:15.37,,,49.13,,,41.99,,,38.19,,,49.14,,,63.38,,,73.17,,,63.51,,,100.0,,,100.0,,,100.0,,,38.14,,,40.14,,,100.0,,46.17,,,42.91,,
857547,,,32.11,1:00.40,,,,,2:26.52,5:29.69,,,11:23.09,,,19:46.18,,,1:01.60,,,2:11.20,,,1:15.13,,,2:39.77,,,1:14.12,,,2:42.45,,,1:12.21,,2:19.62,,,,,5:46.90,,,99.49,93.79,,,,,83.53,65.96,,,66.88,,,87.77,,,62.9,,,54.89,,,98.02,,,87.62,,,100.0,,,100.0,,,100.0,,71.99,,,,,80.45
1166876,28.2,,,1:01.19,,,,,2:38.59,,,5:31.48,12:55.01,,,21:22.48,,,,,1:26.46,2:47.27,,,1:18.79,,,2:52.29,,,1:23.53,,,2:53.65,,,1:26.02,,2:31.74,,,5:27.10,,,100.0,,,100.0,,,,,100.0,,,100.0,100.0,,,100.0,,,,,100.0,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,100.0,,,100.0,,
1489103,,,31.10,,,1:06.41,,,2:21.99,5:34.39,,,,,,,,,1:00.66,,,2:09.26,,,1:21.58,,,,,3:49.71,1:04.38,,,,,,1:21.31,,2:26.40,,,5:03.44,,,,,82.84,,,72.33,,,65.18,70.54,,,,,,,,,55.6,,,46.85,,,100.0,,,,,100.0,87.64,,,,,,100.0,,97.82,,,77.64,,
522987,,25.96,,,57.26,,,2:00.25,,,4:05.31,,,,8:52.36,,16:10.62,,,,1:12.79,,,2:32.09,,1:10.80,,,2:30.28,,,,1:02.03,,2:08.56,,,1:07.13,,2:17.77,,,4:47.15,,,64.73,,,64.87,,,43.42,,,25.6,,,,32.49,,14.84,,,,100.0,,,100.0,,65.5,,,54.61,,,,61.19,,35.55,,,100.0,,59.65,,,44.0,
851991,27.43,,,,,1:11.10,2:16.75,,,6:26.78,,,,,,,,,,,1:30.93,2:37.04,,,1:09.89,,,2:31.96,,,1:12.12,,,,,,,,2:26.52,,,,,,100.0,,,,,100.0,100.0,,,100.0,,,,,,,,,,,100.0,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,100.0,,,,,
518103,23.37,,,50.25,,,1:55.82,,,5:10.91,,,,,,,,,1:01.12,,,2:20.38,,,1:12.15,,,,,3:09.85,1:00.00,,,2:28.72,,,59.94,,2:07.92,,,5:14.37,,,64.36,,,52.45,,,75.01,,,71.21,,,,,,,,,100.0,,,100.0,,,100.0,,,,,100.0,100.0,,,100.0,,,100.0,,74.62,,,100.0,,
502597,24.28,,,52.99,,,1:53.05,,,5:13.71,,,,,10:45.97,,,19:59.50,1:06.50,,,2:21.29,,,1:08.67,,,,,2:55.18,1:05.19,,,2:23.58,,,1:08.11,,2:09.15,,,4:59.44,,,31.29,,,31.18,,,26.17,,,40.99,,,,,96.76,,,77.61,100.0,,,93.19,,,50.09,,,,,65.33,93.44,,,90.68,,,77.4,,33.25,,,73.27,,
943554,22.24,,,46.93,,,1:40.81,,,4:46.83,,,,,9:19.58,,,,54.70,,,2:04.30,,,1:01.87,,,2:08.44,,,48.17,,,1:47.69,,,52.97,,1:50.30,,,4:04.17,,,41.79,,,24.37,,,15.74,,,34.65,,,,,53.71,,,,55.47,,,72.25,,,51.08,,,32.13,,,8.55,,,9.13,,,41.63,,12.3,,,21.2,,
1121942,22.27,,,49.30,,,1:51.55,,,,,,,,,,,,,,,,,,,,,,,,54.59,,,,,,,,2:11.35,,,,,,42.36,,,44.02,,,56.46,,,,,,,,,,,,,,,,,,,,,,,,57.54,,,,,,,,88.96,,,,,
1229428,,,27.34,,,1:00.12,1:52.70,,,5:00.33,,,,,,,,,,,1:09.93,,,2:33.25,1:03.45,,,2:17.83,,,54.62,,,2:02.45,,,1:03.20,,2:03.85,,,4:23.09,,,,,79.62,,,80.14,61.32,,,54.42,,,,,,,,,,,100.0,,,100.0,62.88,,,63.05,,,57.8,,,59.96,,,100.0,,58.57,,,51.37,,
943554,22.24,,,46.93,,,1:40.81,,,4:46.83,,,,,9:19.58,,,,54.70,,,2:04.30,,,1:01.87,,,2:08.44,,,48.17,,,1:47.69,,,52.97,,1:50.30,,,4:04.17,,,41.79,,,24.37,,,15.74,,,34.65,,,,,53.71,,,,55.47,,,72.25,,,51.08,,,32.13,,,8.55,,,9.13,,,41.63,,12.3,,,21.2,,
1158459,,,26.70,,,58.38,1:50.75,,,4:54.22,,,9:55.00,,,,,17:29.90,,,1:04.78,1:58.65,,,1:02.17,,,2:15.16,,,56.51,,,2:07.46,,,1:01.56,,1:58.75,,,4:14.72,,,,,67.37,,,65.03,53.14,,,45.24,,,32.94,,,,,44.56,,,65.82,49.94,,,53.28,,,53.81,,,74.65,,,80.28,,,100.0,,39.89,,,37.47,,
704741,27.31,,,1:03.14,,,2:07.12,,,5:48.47,,,,,,,,,,,1:20.78,,,2:55.63,1:22.56,,,,,,1:29.75,,,,,,1:14.28,,2:35.38,,,,,,86.42,,,100.0,,,78.96,,,95.78,,,,,,,,,,,100.0,,,100.0,100.0,,,,,,100.0,,,,,,100.0,,100.0,,,,,
273423,23.41,,,50.64,,,1:49.68,,,4:59.02,,,10:40.07,,,,,19:19.81,1:00.22,,,2:08.20,,,1:17.37,,,,,,,,1:07.94,2:15.53,,,,,2:07.46,,,4:34.69,,,17.78,,,13.43,,,13.56,,,22.23,,,31.54,,,,,65.27,51.23,,,43.22,,,100.0,,,,,,,,48.39,58.04,,,,,28.13,,,33.13,,
273423,23.41,,,50.64,,,1:49.68,,,4:59.02,,,10:40.07,,,,,19:19.81,1:00.22,,,2:08.20,,,1:17.37,,,,,,,,1:07.94,2:15.53,,,,,2:07.46,,,4:34.69,,,17.78,,,13.43,,,13.56,,,22.23,,,31.54,,,,,65.27,51.23,,,43.22,,,100.0,,,,,,,,48.39,58.04,,,,,28.13,,,33.13,,
627698,27.02,,,1:00.47,,,2:19.76,,,,,,,,,,,,1:16.37,,,,,,1:20.21,,,2:56.65,,,1:21.32,,,,,,,,2:38.44,,,,,,80.57,,,92.44,,,100.0,,,,,,,,,,,,100.0,,,,,,100.0,,,100.0,,,100.0,,,,,,,,100.0,,,,,
376275,,,28.88,53.96,,,2:01.31,,,,,,,,,,,,58.69,,,2:07.19,,,1:10.96,,,,,,,,1:06.03,,,2:32.74,1:24.84,,2:12.52,,,4:49.64,,,,,46.78,38.46,,,55.65,,,,,,,,,,,,40.39,,,41.21,,,65.51,,,,,,,,37.19,,,62.67,100.0,,43.88,,,56.9,,
506373,21.59,,,47.40,,,1:48.39,,,,,5:21.71,,,,,,,53.07,,,1:57.33,,,55.98,,,2:05.36,,,53.89,,,2:12.76,,,56.39,,1:52.37,,,4:12.64,,,29.8,,,28.12,,,43.62,,,,,100.0,,,,,,,42.07,,,45.03,,,12.17,,,22.92,,,51.6,,,100.0,,,70.67,,18.69,,,34.15,,
268568,,,,,,,2:10.19,,,5:51.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8,,,98.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619200,25.16,,,52.11,,,1:54.09,,,5:23.39,,,,,,,,,1:05.93,,,,,,,,,2:45.40,,,,,,,,,,,2:20.22,,,,,,100.0,,,67.34,,,64.26,,,90.73,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,,,,100.0,,,,,
1546153,24.31,,,51.78,,,1:48.08,,,4:48.19,,,,,8:56.01,16:57.22,,,,,1:08.60,,,2:18.91,,,1:23.02,2:36.16,,,57.95,,,1:59.92,,,1:06.98,,2:05.29,,,4:39.43,,,84.87,,,68.22,,,43.12,,,33.33,,,,,27.18,36.87,,,,,93.83,,,53.0,,,100.0,100.0,,,85.5,,,44.78,,,100.0,,62.87,,,76.37,,
462139,27.43,,,58.85,,,2:08.45,,,5:39.99,,,12:24.35,,,20:46.94,,,1:03.82,,,2:21.09,,,1:09.83,,,2:31.69,,,,,1:09.93,2:14.67,,,1:03.91,,2:20.28,,,4:50.17,,,88.87,,,77.46,,,81.79,,,79.21,,,100.0,,,100.0,,,79.82,,,90.57,,,55.99,,,57.91,,,,,61.72,55.07,,,58.5,,70.47,,,56.75,,
399803,27.06,,,57.18,,,1:58.65,,,5:09.35,,,10:31.43,,,17:37.02,,,,,,2:28.37,,,1:12.17,,,2:32.92,,,1:09.15,,,,,,,,2:18.92,,,4:43.17,,,81.37,,,62.86,,,43.49,,,35.24,,,26.33,,,29.79,,,,,,100.0,,,72.1,,,61.75,,,100.0,,,,,,,,65.59,,,45.74,,
399803,27.06,,,57.18,,,1:58.65,,,5:09.35,,,10:31.43,,,17:37.02,,,,,,2:28.37,,,1:12.17,,,2:32.92,,,1:09.15,,,,,,,,2:18.92,,,4:43.17,,,81.37,,,62.86,,,43.49,,,35.24,,,26.33,,,29.79,,,,,,100.0,,,72.1,,,61.75,,,100.0,,,,,,,,65.59,,,45.74,,
551548,,,26.47,,,54.72,1:45.24,,,4:47.15,,,10:01.83,,,16:37.09,,,56.54,,,2:09.33,,,1:06.36,,,,,2:44.68,54.19,,,1:56.82,,,58.64,,2:00.51,,,4:13.99,,,,,63.11,,,36.08,31.54,,,35.09,,,37.53,,,31.62,,,71.59,,,93.89,,,86.19,,,,,94.55,54.13,,,39.03,,,91.8,,46.16,,,36.3,,
551548,,,26.47,,,54.72,1:45.24,,,4:47.15,,,10:01.83,,,16:37.09,,,56.54,,,2:09.33,,,1:06.36,,,,,2:44.68,54.19,,,1:56.82,,,58.64,,2:00.51,,,4:13.99,,,,,63.11,,,36.08,31.54,,,35.09,,,37.53,,,31.62,,,71.59,,,93.89,,,86.19,,,,,94.55,54.13,,,39.03,,,91.8,,46.16,,,36.3,,
1396209,21.75,,,46.50,,,1:39.42,,,4:25.08,,,9:14.06,,,15:17.82,,,52.13,,,1:51.76,,,1:00.09,,,2:05.08,,,51.43,,,1:51.75,,,1:13.38,,1:50.89,,,3:52.28,,,32.69,,,21.01,,,11.06,,,6.49,,,7.53,,,2.88,,,34.71,,,25.47,,,38.5,,,22.11,,,31.9,,,21.83,,,100.0,,14.1,,,4.48,,
818770,,,24.23,45.88,,,1:41.92,,,4:55.57,,,,,,,,,1:24.62,,,,,,,,,,,,,,1:00.52,,,,,,,,,,,,,,25.34,16.28,,,19.58,,,47.24,,,,,,,,,100.0,,,,,,,,,,,,,,49.78,,,,,,,,,,,
1396209,21.75,,,46.50,,,1:39.42,,,4:25.08,,,9:14.06,,,15:17.82,,,52.13,,,1:51.76,,,1:00.09,,,2:05.08,,,51.43,,,1:51.75,,,1:13.38,,1:50.89,,,3:52.28,,,32.69,,,21.01,,,11.06,,,6.49,,,7.53,,,2.88,,,34.71,,,25.47,,,38.5,,,22.11,,,31.9,,,21.83,,,100.0,,14.1,,,4.48,,
271699,22.13,,,48.26,,,,,2:06.64,4:50.20,,,10:54.27,,,18:02.63,,,51.89,,,1:58.49,,,,,1:15.02,2:31.30,,,50.24,,,1:50.73,,,,,1:58.24,,,4:14.71,,,33.72,,,30.07,,,,,57.48,37.09,,,72.58,,,74.06,,,26.78,,,42.31,,,,,83.61,100.0,,,15.89,,,11.07,,,,,32.39,,,36.1,,
567020,,,,57.13,,,1:56.83,,,5:10.70,,,,,,,,,,,,,,,1:14.62,,,,,,,,,,,,,,2:17.84,,,,,,,,,100.0,,,83.44,,,74.39,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,100.0,,,,,
1271493,23.19,,,49.97,,,1:49.08,,,5:14.99,,,,,,,,,58.67,,,2:07.54,,,1:02.79,,,2:15.97,,,59.36,,,,,,,,2:01.43,,,5:10.29,,,60.61,,,49.93,,,46.36,,,78.0,,,,,,,,,91.6,,,85.99,,,57.88,,,56.58,,,100.0,,,,,,,,49.51,,,100.0,,
1793835,23.68,,,54.27,,,1:50.58,,,5:20.61,,,,,,,,,56.12,,,,,2:37.30,1:15.87,,,2:45.30,,,,,1:11.63,2:42.56,,,1:07.70,,2:14.85,,,4:57.94,,,70.94,,,91.79,,,52.44,,,87.64,,,,,,,,,67.82,,,,,100.0,100.0,,,100.0,,,,,100.0,100.0,,,100.0,,100.0,,,100.0,,
1714727,28.45,,,1:01.93,,,2:19.70,,,6:08.48,,,12:34.78,,,,,,1:17.64,,,2:51.83,,,1:14.96,,,2:42.21,,,1:22.12,,,,,,,,2:31.19,,,5:29.15,,,100.0,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,100.0,,,97.37,,,98.9,,,100.0,,,,,,,,100.0,,,100.0,,
575796,24.03,,,,,1:01.96,1:58.63,,,5:30.32,,,,,10:12.94,,,,58.14,,,2:05.89,,,1:14.85,,,2:38.72,,,,,1:04.48,2:06.48,,,1:03.51,,2:11.30,,,4:45.35,,,27.31,,,,,39.47,45.63,,,66.91,,,,,64.65,,,,37.13,,,36.95,,,95.82,,,83.97,,,,,22.3,30.66,,,64.32,,43.2,,,50.08,,
598767,20.74,,,45.47,,,1:37.82,,,4:33.34,,,,,8:34.88,15:58.11,,,49.98,,,1:53.23,,,57.58,,,2:08.85,,,48.11,,,1:48.45,,,51.36,,1:50.04,,,3:56.41,,,15.18,,,13.21,,,5.83,,,16.66,,,,,19.96,16.89,,,18.83,,,30.45,,,21.98,,,33.39,,,8.15,,,11.44,,,29.2,,11.52,,,10.1,,
598767,20.74,,,45.47,,,1:37.82,,,4:33.34,,,,,8:34.88,15:58.11,,,49.98,,,1:53.23,,,57.58,,,2:08.85,,,48.11,,,1:48.45,,,51.36,,1:50.04,,,3:56.41,,,15.18,,,13.21,,,5.83,,,16.66,,,,,19.96,16.89,,,18.83,,,30.45,,,21.98,,,33.39,,,8.15,,,11.44,,,29.2,,11.52,,,10.1,,
610429,,27.99,,,,,,2:10.90,,,4:38.35,,,9:27.59,,,,,,1:03.65,,,2:17.63,,,1:14.43,,,2:34.46,,,1:07.14,,,2:32.59,,,,,2:20.69,,,4:57.96,,,47.05,,,,,,43.11,,,44.81,,,42.02,,,,,,31.07,,,30.89,,,39.83,,,23.26,,,54.76,,,67.51,,,,,26.01,,,24.98,
1027918,26.56,,,57.33,,,2:02.90,,,5:22.26,,,11:06.75,,,,,,1:04.82,,,2:17.98,,,1:12.15,,,2:37.36,,,1:03.59,,,2:22.78,,,,,2:17.19,,,4:48.26,,,71.56,,,65.86,,,61.82,,,52.75,,,52.96,,,,,,88.78,,,80.0,,,73.93,,,77.79,,,79.62,,,87.53,,,,,59.52,,,54.68,,
598156,,,28.49,,,1:00.27,,,2:08.48,,,4:32.21,,,9:22.00,17:47.93,,,1:00.42,,,2:10.23,,,1:12.27,,,,,3:18.59,,,1:10.52,,,,1:31.85,,2:13.77,,,,,,,,39.65,,,28.44,,,24.07,,,27.78,,,27.15,37.29,,,53.78,,,51.5,,,76.36,,,,,100.0,,,59.68,,,,100.0,,51.38,,,,,
598156,,,28.49,,,1:00.27,,,2:08.48,,,4:32.21,,,9:22.00,17:47.93,,,1:00.42,,,2:10.23,,,1:12.27,,,,,3:18.59,,,1:10.52,,,,1:31.85,,2:13.77,,,,,,,,39.65,,,28.44,,,24.07,,,27.78,,,27.15,37.29,,,53.78,,,51.5,,,76.36,,,,,100.0,,,59.68,,,,100.0,,51.38,,,,,
699325,,,26.66,49.37,,,,,2:03.80,5:02.00,,,11:52.87,,,19:31.06,,,,,1:11.60,,,2:27.90,59.20,,,2:08.33,,,58.50,,,,,,1:01.18,,1:57.31,,,4:11.70,,,,,64.85,48.71,,,,,44.4,60.23,,,100.0,,,100.0,,,,,100.0,,,100.0,37.18,,,35.67,,,99.11,,,,,,78.1,,38.13,,,36.88,,
480160,24.09,,,,,1:01.51,1:56.32,,,5:19.46,,,11:35.38,,,19:13.25,,,1:01.18,,,,,2:34.65,1:05.30,,,2:23.01,,,1:00.04,,,2:31.44,,,,,2:11.88,,,4:42.37,,,85.25,,,,,90.17,81.06,,,89.48,,,100.0,,,100.0,,,100.0,,,,,100.0,83.76,,,87.38,,,100.0,,,100.0,,,,,95.83,,,92.85,,
478728,24.03,,,,,59.45,1:50.90,,,,,,,,,,,,,,,,,,1:01.65,,,2:21.43,,,1:06.23,,,,,,1:02.45,,2:06.54,,,,,,74.57,,,,,64.68,50.95,,,,,,,,,,,,,,,,,,48.82,,,74.01,,,100.0,,,,,,100.0,,64.94,,,,,
1317892,24.06,,,53.61,,,2:23.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2:48.17,,,,,,79.26,,,84.91,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,
1052055,,,28.22,,,1:00.85,2:01.38,,,5:38.73,,,,,,,,,,,1:08.17,,,,,1:27.19,,,,,1:04.44,,,,,,,,2:17.48,,,,,,,,97.43,,,86.75,100.0,,,100.0,,,,,,,,,,,93.08,,,,,100.0,,,,,100.0,,,,,,,,100.0,,,,,
241151,,,,,,,,,,5:05.19,,,,,11:42.98,,,22:57.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.28,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1155858,22.45,,,48.04,,,1:44.46,,,4:40.29,,,,,8:48.28,16:18.29,,,59.15,,,2:03.05,,,,,1:29.71,2:41.42,,,52.47,,,1:56.26,,,,,2:02.83,,,4:22.13,,,45.81,,,33.34,,,28.66,,,25.71,,,,,29.49,24.37,,,96.32,,,67.13,,,,,100.0,100.0,,,40.0,,,37.05,,,,,54.7,,,49.73,,
485891,26.82,,,58.65,,,2:17.40,,,6:16.90,,,,,,,,,,,,,,,1:12.81,,,,,,,,,,,,,,2:22.83,,,,,,72.88,,,73.96,,,100.0,,,100.0,,,,,,,,,,,,,,,73.16,,,,,,,,,,,,,,78.03,,,,,
611515,,,28.89,,,1:02.89,,,2:26.48,,,4:55.00,,,11:05.11,23:42.12,,,,,1:16.45,2:25.99,,,,,1:19.62,2:29.47,,,,,1:06.49,2:12.12,,,,,,,2:31.03,4:42.68,,,,,45.57,,,45.8,,,83.38,,,62.36,,,100.0,100.0,,,,,100.0,100.0,,,,,53.32,53.81,,,,,34.0,48.79,,,,,,,42.05,45.93,,
2321551,22.35,,,48.31,,,1:47.92,,,4:59.03,,,,,,18:32.62,,,53.29,,,2:00.73,,,1:10.42,,,,,,52.71,,,1:59.21,,,,,2:02.18,,,4:38.35,,,43.89,,,36.8,,,42.49,,,48.83,,,,,,78.8,,,41.74,,,54.11,,,100.0,,,,,,39.84,,,42.24,,,,,51.11,,,74.35,,
526412,25.57,,,54.85,,,1:59.20,,,5:19.28,,,,,,,,,1:03.26,,,2:20.60,,,1:12.14,,,2:31.15,,,57.79,,,2:07.36,,,1:06.38,,2:10.89,,,4:37.04,,,53.19,,,45.38,,,47.72,,,50.82,,,,,,,,,76.35,,,90.39,,,75.42,,,59.02,,,35.76,,,33.38,,,87.47,,41.88,,,37.43,,
616800,,,29.51,53.59,,,1:54.59,,,5:02.97,,,10:21.55,,,17:16.18,,,,,1:09.61,2:08.17,,,,,1:17.29,2:22.40,,,,,1:06.75,,,2:24.80,1:01.51,,,,2:25.40,,,5:06.63,,,55.08,35.65,,,31.35,,,29.01,,,25.96,,,25.5,,,,,54.07,44.47,,,,,40.33,33.13,,,,,35.57,,,32.73,49.37,,,,26.86,,,24.93
