ID,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
488252,,,27.66,52.79,,,1:54.19,,,5:22.01,,,,,,,,,1:02.82,,,,,2:38.63,,,1:23.48,2:40.54,,,1:05.13,,,2:41.78,,,,,2:15.51,,,5:05.77,,,,,29.08,29.71,,,29.99,,,52.4,,,,,,,,,71.93,,,,,88.95,,,80.27,88.72,,,92.91,,,100.0,,,,,53.77,,,84.43,,
458403,24.06,,,52.41,,,,,2:12.23,,,4:47.15,,,,,,,1:00.58,,,2:10.16,,,1:16.35,,,2:47.03,,,59.18,,,2:25.58,,,1:08.22,,2:11.94,,,4:40.25,,,27.79,,,26.95,,,,,36.04,,,49.77,,,,,,,54.29,,,51.26,,,100.0,,,100.0,,,44.97,,,98.72,,,78.25,,42.01,,,42.23,,
398919,,,28.73,53.40,,,1:50.50,,,4:52.54,,,10:10.04,,,17:28.89,,,58.78,,,2:03.72,,,1:20.08,,,2:47.96,,,56.86,,,2:03.74,,,1:05.77,,2:15.17,,,4:37.62,,,,,44.52,34.23,,,17.89,,,14.52,,,17.39,,,28.21,,,41.03,,,30.04,,,100.0,,,100.0,,,28.7,,,22.41,,,59.83,,52.62,,,38.29,,
456909,,26.39,,,,59.99,,,2:14.23,,4:38.24,,,,,,18:41.12,,,1:07.50,,,,2:34.57,,1:24.29,,,,,,,1:15.70,,,,,,,2:36.32,,,,,,23.26,,,,26.2,,,40.12,,44.62,,,,,,49.76,,,55.73,,,,73.27,,100.0,,,,,,,100.0,,,,,,,72.48,,,,
596865,24.35,,,54.19,,,1:59.18,,,5:29.75,,,11:28.99,,,19:55.28,,,1:03.60,,,2:13.06,,,1:09.92,,,2:33.47,,,1:04.76,,,2:29.39,,,1:12.08,,2:14.68,,,4:52.90,,,32.43,,,38.78,,,45.41,,,63.58,,,63.82,,,87.23,,,77.97,,,60.01,,,56.59,,,63.49,,,88.48,,,100.0,,,100.0,,50.98,,,61.18,,
404699,24.28,,,52.77,,,1:54.66,,,5:33.78,,,,,,,,,58.55,,,2:09.87,,,1:15.30,,,2:38.55,,,56.81,,,2:07.39,,,,,2:16.72,,,4:49.45,,,31.29,,,29.57,,,31.59,,,69.62,,,,,,,,,39.39,,,50.26,,,97.58,,,81.83,,,28.36,,,33.48,,,,,57.9,,,56.59,,
385107,25.23,,,53.36,,,1:53.77,,,5:03.11,,,,,9:18.17,,,17:45.70,1:02.21,,,,,,,,,,,,,,,,,,,,,,,4:40.45,,,47.2,,,32.54,,,26.62,,,27.28,,,,,27.52,,,28.44,66.62,,,,,,,,,,,,,,,,,,,,,,,41.61,,
442881,,,27.98,52.25,,,1:55.92,,,5:26.17,,,,,,,,,1:01.18,,,2:18.48,,,1:11.63,,,2:43.50,,,1:00.45,,,,,,1:14.05,,2:15.97,,,,,,,,33.57,25.8,,,35.94,,,58.35,,,,,,,,,58.89,,,81.95,,,70.22,,,99.3,,,54.44,,,,,,100.0,,55.33,,,,,
317510,24.36,,,54.58,,,2:09.55,,,5:56.98,,,,,,,,,58.26,,,2:11.41,,,,,,,,,1:03.73,,,,,,1:08.63,,2:28.75,,,,,,32.59,,,43.26,,,89.36,,,100.0,,,,,,,,,37.35,,,55.63,,,,,,,,,80.8,,,,,,81.47,,100.0,,,,,
520142,25.46,,,53.38,,,1:54.31,,,,,4:58.34,,,,,,,1:00.52,,,2:07.28,,,1:06.01,,,2:22.99,,,,,1:05.45,2:08.41,,,,,2:04.33,,,4:25.70,,,51.23,,,34.08,,,30.4,,,,,67.85,,,,,,,53.84,,,41.5,,,33.43,,,33.64,,,,,33.63,36.69,,,,,18.99,,,21.35,,
1276392,24.75,,,,,1:00.76,1:53.90,,,,,,,,,,,,56.75,,,2:03.25,,,,,,,,,,,,,,,,,2:14.81,,,,,,39.01,,,,,31.08,27.05,,,,,,,,,,,,26.73,,,27.37,,,,,,,,,,,,,,,,,51.41,,,,,
452730,,,28.49,53.20,,,1:58.27,,,5:30.95,,,11:45.51,,,19:53.58,,,59.40,,,2:09.09,,,1:20.18,,,2:57.03,,,1:04.42,,,2:33.83,,,1:13.95,,2:24.20,,,5:01.75,,,,,40.96,32.74,,,44.32,,,65.37,,,81.03,,,88.45,,,45.51,,,47.58,,,100.0,,,100.0,,,86.7,,,100.0,,,100.0,,85.08,,,77.29,,
408987,,,28.10,,,59.92,,,2:09.92,5:33.69,,,11:33.90,,,,,,57.09,,,2:03.90,,,1:25.52,,,3:07.93,,,56.96,,,2:18.50,,,1:06.73,,,,2:43.65,5:12.92,,,,,35.13,,,25.76,,,27.15,69.48,,,67.33,,,,,,29.0,,,29.38,,,100.0,,,100.0,,,28.57,,,68.59,,,80.28,,,,83.97,96.33,,
2054028,,,28.90,,,1:01.59,,,2:14.98,5:25.24,,,,,,,,,,,1:19.52,2:29.69,,,,,1:28.50,,,,,,1:07.84,,,2:28.01,1:09.31,,,,2:33.84,,,5:24.83,,,46.74,,,36.27,,,41.94,56.41,,,,,,,,,,,100.0,100.0,,,,,100.0,,,,,,44.9,,,39.16,100.0,,,,53.72,,,47.83
451806,,,27.78,52.36,,,,,2:09.83,,,4:34.19,10:34.48,,,,,18:32.85,59.64,,,,,2:38.32,1:05.71,,,2:32.21,,,56.56,,,2:22.05,,,1:04.78,,2:06.87,,,4:36.69,,,,,30.75,26.59,,,,,28.82,,,30.52,31.95,,,,,42.03,47.27,,,,,87.85,31.63,,,60.99,,,26.69,,,84.68,,,52.77,,26.37,,,36.91,,
371648,,,28.83,,,1:02.51,1:57.64,,,5:20.45,,,11:35.27,,,,,,1:00.13,,,,,2:44.60,1:25.50,,,,,,57.87,,,2:06.20,,,1:15.61,,2:12.42,,,4:56.47,,,,,46.03,,,50.57,42.04,,,50.21,,,73.31,,,,,,50.9,,,,,100.0,100.0,,,,,,35.62,,,29.8,,,100.0,,43.55,,,68.19,,
403834,24.66,,,54.80,,,2:05.26,,,,,,,,,,,,1:16.11,,,,,,1:20.43,,,,,3:26.78,,,,,,,1:09.43,,2:33.65,,,,,,37.51,,,43.48,,,68.66,,,,,,,,,,,,100.0,,,,,,100.0,,,,,100.0,,,,,,,100.0,,100.0,,,,,
513113,24.49,,,54.00,,,2:02.21,,,5:28.60,,,11:40.40,,,19:17.73,,,57.24,,,2:04.85,,,1:12.90,,,2:37.96,,,58.50,,,2:14.58,,,1:00.53,,2:14.17,,,4:55.20,,,34.71,,,38.77,,,59.12,,,61.89,,,77.15,,,72.06,,,30.31,,,33.61,,,79.38,,,79.82,,,40.07,,,57.2,,,24.81,,49.28,,,66.05,,
664877,24.70,,,53.32,,,1:57.05,,,5:28.64,,,,,,,,,1:02.44,,,2:16.32,,,1:13.48,,,,,,1:00.74,,,,,,,,2:13.97,,,,,,38.17,,,33.63,,,39.93,,,61.95,,,,,,,,,68.85,,,73.62,,,83.67,,,,,,56.66,,,,,,,,48.62,,,,,
493813,24.93,,,53.89,,,2:07.82,,,5:25.87,,,,,,,,,58.19,,,2:10.35,,,,,,,,,59.77,,,,,,,,2:18.91,,,,,,42.04,,,37.93,,,81.91,,,57.91,,,,,,,,,36.85,,,51.92,,,,,,,,,49.32,,,,,,,,65.56,,,,,
413880,,,28.61,,,1:03.06,,,2:14.93,,,4:52.68,11:56.17,,,20:11.85,,,59.83,,,2:09.74,,,,,1:35.52,,,4:36.22,1:00.22,,,2:13.50,,,1:02.13,,2:19.07,,,5:08.11,,,,,42.56,,,46.42,,,42.31,,,66.07,83.86,,,95.08,,,48.33,,,48.4,,,,,100.0,,,100.0,51.75,,,51.09,,,45.7,,66.13,,,87.46,,
358068,,,27.96,51.64,,,1:56.99,,,5:19.62,,,12:02.26,,,20:00.50,,,1:08.90,,,,,,1:13.33,,,2:45.25,,,1:00.43,,,,,,1:06.60,,2:18.40,,,,,5:52.50,,,33.13,20.23,,,37.59,,,49.06,,,88.56,,,89.68,,,100.0,,,,,,80.49,,,100.0,,,53.33,,,,,,79.24,,63.75,,,,,91.67
564010,26.15,,,1:00.11,,,2:01.37,,,,,,,,,,,,,,,,,,1:04.91,,,2:31.80,,,1:08.40,,,,,,,,2:25.50,,,,,,63.78,,,91.02,,,55.88,,,,,,,,,,,,,,,,,,26.92,,,59.7,,,100.0,,,,,,,,90.1,,,,,
479220,,,27.09,51.70,,,1:50.75,,,4:54.64,,,10:19.27,,,17:07.73,,,56.85,,,2:02.38,,,,,1:14.15,,,2:36.04,,,1:01.47,2:02.69,,,57.67,,2:01.57,,,4:16.06,,,,,21.32,21.9,,,18.68,,,16.98,,,22.75,,,20.66,,,27.68,,,25.89,,,,,26.63,,,17.14,,,10.88,19.35,,,8.08,,11.3,,,8.72,,
302478,24.94,,,,,1:00.20,,,2:10.94,5:02.99,,,10:37.69,,,17:47.51,,,,,1:15.33,,,2:35.65,,,,,,,1:00.48,,,,,,1:02.50,,,,2:36.62,4:42.73,,,42.21,,,,,27.52,,,30.14,27.13,,,30.09,,,33.66,,,,,100.0,,,76.91,,,,,,,53.71,,,,,,48.3,,,,61.39,45.07,,
372011,25.38,,,53.26,,,1:54.21,,,5:07.74,,,10:31.24,,,17:27.81,,,1:00.27,,,2:12.96,,,1:16.14,,,2:37.73,,,,,1:10.02,2:22.66,,,,,,,2:33.01,4:36.23,,,49.82,,,33.18,,,30.06,,,33.15,,,29.95,,,27.82,,,51.95,,,61.17,,,100.0,,,79.04,,,,,63.4,87.06,,,,,,,50.79,36.23,,
371341,,,29.33,54.23,,,1:57.32,,,5:06.12,,,,,10:14.73,18:58.87,,,1:06.11,,,2:20.37,,,,,1:37.26,,,,1:04.95,,,,,,,,2:21.79,,,,,,,,53.52,39.08,,,38.75,,,31.08,,,,,70.02,62.09,,,99.76,,,87.68,,,,,100.0,,,,90.13,,,,,,,,76.0,,,,,
403021,24.22,,,54.76,,,,,2:20.29,5:27.70,,,,,,,,,56.20,,,2:05.28,,,1:18.11,,,,,,1:01.43,,,,,,1:11.02,,2:17.99,,,4:49.80,,,30.33,,,44.67,,,,,62.27,60.57,,,,,,,,,23.39,,,34.98,,,100.0,,,,,,62.03,,,,,,100.0,,62.31,,,57.16,,
495487,,,28.36,54.14,,,1:56.98,,,,,4:51.05,,,,,,,56.22,,,2:02.05,,,1:07.21,,,,,2:53.64,,,1:07.02,2:17.23,,,1:02.00,,2:05.80,,,4:27.61,,,,,39.05,39.84,,,39.68,,,,,55.91,,,,,,,23.52,,,24.89,,,40.79,,,,,61.03,,,43.41,66.61,,,34.05,,23.22,,,23.97,,
495369,,,,59.31,,,2:10.27,,,5:48.00,,,,,,,,,1:03.24,,,,,,,,,,,,1:04.88,,,,,,,,2:27.18,,,5:25.15,,,,,,79.86,,,87.14,,,92.43,,,,,,,,,70.02,,,,,,,,,,,,85.49,,,,,,,,94.7,,,100.0,,
480162,25.71,,,55.77,,,1:55.27,,,,,4:44.48,10:48.77,,,18:41.75,,,59.49,,,2:08.31,,,1:07.16,,,2:24.69,,,1:02.74,,,2:49.15,,,1:04.40,,2:11.84,,,4:48.17,,,55.7,,,52.76,,,33.69,,,,,45.66,40.99,,,56.6,,,46.16,,,44.94,,,40.47,,,38.43,,,72.55,,,100.0,,,50.11,,41.69,,,54.54,,
422625,,,27.41,51.61,,,1:48.68,,,4:51.53,,,,,9:11.76,18:28.17,,,1:01.09,,,,,,1:12.72,,,,,,57.37,,,,,,,,2:06.15,,,,,,,,25.64,21.27,,,12.2,,,13.35,,,,,23.0,51.02,,,58.2,,,,,,78.06,,,,,,32.16,,,,,,,,24.25,,,,,
331080,,,28.57,52.87,,,1:51.97,,,5:05.42,,,,,9:38.28,17:56.00,,,57.67,,,2:02.43,,,1:13.16,,,,,,57.68,,,2:11.02,,,1:06.37,,2:07.01,,,4:32.46,,,,,42.14,30.3,,,22.61,,,30.19,,,,,41.44,38.33,,,33.25,,,26.05,,,81.29,,,,,,34.3,,,45.13,,,64.22,,26.78,,,30.77,,
124643,24.20,,,52.02,,,1:53.52,,,,,4:43.60,,,,,,,59.56,,,2:20.32,,,,,1:24.34,,,,,,1:05.14,,,2:23.39,1:09.93,,2:11.47,,,,,,27.27,,,21.68,,,24.18,,,,,51.21,,,,,,,42.2,,,84.14,,,,,93.58,,,,,,37.66,,,36.28,100.0,,39.06,,,,,
403960,25.31,,,53.61,,,,,2:08.93,4:58.32,,,,,9:08.16,17:28.68,,,1:04.95,,,2:13.81,,,1:06.48,,,2:21.43,,,1:00.55,,,2:10.13,,,1:03.78,,2:08.14,,,4:30.32,,,48.59,,,35.81,,,,,26.18,21.38,,,,,20.62,28.13,,,89.92,,,64.26,,,36.28,,,29.35,,,55.21,,,42.21,,,45.85,,30.17,,,27.74,,
356866,24.80,,,54.45,,,1:55.75,,,5:41.28,,,,,,,,,,,,,,,1:05.60,,,2:24.26,,,58.02,,,2:09.66,,,,,2:09.15,,,4:35.41,,,39.85,,,42.24,,,35.35,,,81.24,,,,,,,,,,,,,,,30.98,,,37.21,,,36.67,,,40.69,,,,,33.25,,,35.03,,
376784,26.49,,,57.57,,,2:06.39,,,,,,,,,,,,1:02.93,,,2:15.83,,,1:10.20,,,2:45.18,,,1:08.24,,,,,,,,2:15.54,,,,,,70.21,,,67.94,,,75.91,,,,,,,,,,,,72.83,,,71.76,,,60.28,,,100.0,,,100.0,,,,,,,,53.87,,,,,
409831,23.58,,,52.15,,,1:55.74,,,,,5:10.99,,,,,,,54.86,,,2:06.71,,,1:05.73,,,2:25.15,,,56.30,,,2:13.24,,,,,2:02.84,,,4:32.18,,,20.35,,,23.79,,,33.26,,,,,99.03,,,,,,,14.58,,,38.32,,,30.26,,,38.47,,,24.18,,,50.21,,,,,14.8,,,29.54,,
488691,25.02,,,53.36,,,1:54.31,,,5:04.41,,,,,10:03.07,19:17.03,,,1:02.78,,,2:13.02,,,1:15.02,,,3:02.30,,,1:01.02,,,2:15.91,,,1:07.88,,2:15.12,,,4:51.49,,,43.58,,,33.93,,,30.4,,,28.91,,,,,60.29,71.75,,,71.61,,,61.38,,,95.4,,,100.0,,,58.82,,,61.88,,,75.61,,52.45,,,59.91,,
359098,25.65,,,55.30,,,,,2:13.21,5:13.81,,,10:44.70,,,18:08.76,,,,,1:15.06,2:23.95,,,1:10.71,,,2:32.90,,,1:03.42,,,2:21.90,,,,,,,2:31.96,4:34.28,,,54.62,,,48.96,,,,,39.07,41.13,,,38.38,,,43.27,,,,,100.0,100.0,,,63.78,,,63.18,,,78.19,,,84.1,,,,,,,47.72,33.39,,
395221,,,28.75,,,1:00.58,,,2:07.37,5:01.86,,,10:25.72,,,17:45.75,,,,,1:13.90,2:14.37,,,,,,2:51.85,,,1:05.53,,,2:23.38,,,,,2:13.90,,,4:40.89,,,,,44.65,,,29.93,,,19.87,25.72,,,22.96,,,33.01,,,,,92.02,64.75,,,,,,100.0,,,95.24,,,86.94,,,,,48.39,,,42.28,,
479224,,,28.01,52.64,,,1:53.56,,,5:16.72,,,11:46.56,,,19:36.40,,,59.34,,,2:16.26,,,1:09.08,,,2:34.79,,,,,1:03.68,2:07.73,,,,,2:07.99,,,4:44.14,,,,,34.0,28.62,,,27.87,,,45.06,,,81.84,,,80.47,,,45.07,,,73.39,,,52.78,,,69.27,,,,,23.16,34.54,,,,,29.72,,,48.19,,
401349,,,29.04,,,1:00.48,,,2:08.42,5:00.86,,,,,9:16.57,,,17:42.91,59.54,,,2:06.77,,,,,1:37.22,,,3:11.27,,,1:05.44,2:04.61,,,,,2:10.72,,,4:38.80,,,,,49.22,,,36.46,,,24.7,24.49,,,,,26.21,,,23.88,46.53,,,39.82,,,,,100.0,,,100.0,,,33.57,24.99,,,,,38.13,,,40.04,,
329450,25.26,,,53.13,,,1:54.09,,,4:55.56,,,10:09.59,,,16:55.71,,,1:01.73,,,2:10.38,,,1:06.78,,,2:27.48,,,58.23,,,2:06.33,,,1:08.41,,2:05.67,,,4:25.99,,,44.59,,,29.58,,,26.04,,,18.27,,,27.71,,,17.15,,,58.2,,,47.91,,,33.83,,,42.84,,,34.37,,,26.49,,,99.98,,21.58,,,19.64,,
516774,26.37,,,57.66,,,1:58.86,,,5:30.51,,,,,,,,,1:06.59,,,,,,1:03.04,,,2:26.60,,,1:01.96,,,,,,1:01.76,,2:09.49,,,4:55.15,,,67.92,,,66.97,,,44.25,,,64.71,,,,,,,,,100.0,,,,,,15.03,,,42.64,,,65.2,,,,,,43.13,,34.3,,,64.9,,
458464,26.73,,,,,1:04.76,2:00.95,,,,,,11:21.50,,,17:47.84,,,,,,,,,1:05.06,,,,,2:43.49,59.84,,,,,2:27.79,,,2:06.92,,,4:31.46,,,74.85,,,,,58.5,51.94,,,,,,58.57,,,33.79,,,,,,,,,26.35,,,,,33.34,48.91,,,,,41.25,,,26.52,,,28.52,,
404240,,,27.57,53.39,,,1:51.10,,,,,4:27.15,,,9:41.32,17:29.93,,,1:04.64,,,2:10.75,,,1:04.12,,,,,2:41.83,,,1:05.62,2:13.22,,,1:01.22,,2:03.15,,,4:28.52,,,,,27.83,34.15,,,19.8,,,,,20.8,,,43.67,28.59,,,87.22,,,53.31,,,22.38,,,,,30.55,,,34.67,52.51,,,29.1,,15.66,,,25.22,,
611653,26.49,,,56.69,,,1:59.03,,,5:16.22,,,10:46.28,,,18:01.31,,,,,1:16.93,2:17.99,,,1:19.86,,,2:50.23,,,1:05.33,,,2:28.09,,,1:10.54,,2:21.50,,,4:51.52,,,70.21,,,60.4,,,47.1,,,44.38,,,39.39,,,40.37,,,,,100.0,80.04,,,100.0,,,100.0,,,94.68,,,100.0,,,96.96,,74.93,,,59.96,,
394321,24.67,,,52.91,,,1:51.44,,,4:58.81,,,10:40.40,,,,,,57.27,,,2:09.40,,,1:11.31,,,2:32.96,,,,,1:05.33,2:05.11,,,1:33.14,,2:05.62,,,4:35.24,,,37.67,,,29.24,,,19.06,,,21.98,,,31.74,,,,,,30.22,,,47.25,,,66.06,,,61.88,,,,,32.04,24.53,,,100.0,,22.7,,,33.92,,
372087,24.62,,,,,1:00.90,,,2:08.80,4:59.06,,,10:03.97,,,16:57.23,,,1:00.77,,,2:06.26,,,,,,,,,1:15.70,,,,,,1:02.27,,,,2:31.37,5:31.29,,,36.85,,,,,31.99,,,23.91,22.28,,,10.68,,,15.79,,,55.39,,,36.86,,,,,,,,,100.0,,,,,,46.68,,,,45.79,100.0,,
450606,,,29.61,,,59.91,,,2:07.07,,4:20.10,,,8:49.41,,,16:47.38,,,,1:05.96,,2:16.48,,,,,,,,,,,,,,,,,,2:23.39,,,4:56.82,,,57.93,,,25.7,,,19.03,,18.32,,,9.61,,,8.92,,,,36.82,,26.47,,,,,,,,,,,,,,,,,,24.08,,,14.84
356684,24.85,,,54.06,,,,,2:10.77,5:10.40,,,,,9:44.96,,,18:52.30,57.42,,,2:03.76,,,1:12.46,,,2:34.35,,,,,1:04.31,2:03.71,,,,,2:07.11,,,4:30.62,,,40.69,,,39.23,,,,,31.62,36.61,,,,,46.37,,,49.56,31.53,,,30.17,,,76.17,,,67.84,,,,,26.82,22.33,,,,,27.08,,,28.16,,
401603,25.09,,,53.33,,,1:53.25,,,4:59.63,,,10:09.42,,,17:12.65,,,56.34,,,2:02.32,,,1:04.88,,,,,2:36.33,57.57,,,2:05.57,,,,,2:02.84,,,4:17.58,,,44.78,,,32.32,,,24.91,,,22.98,,,13.67,,,21.09,,,24.02,,,24.53,,,25.31,,,,,16.71,32.71,,,25.9,,,,,14.8,,,9.94,,
404678,26.25,,,,,1:03.20,1:58.03,,,5:14.88,,,10:48.00,,,18:28.23,,,59.99,,,2:08.44,,,1:15.50,,,2:39.94,,,1:05.52,,,2:22.22,,,,,2:14.00,,,4:39.32,,,65.65,,,,,47.39,41.27,,,42.57,,,36.45,,,49.43,,,49.52,,,44.02,,,96.9,,,84.92,,,95.15,,,82.46,,,,,48.72,,,39.92,,
623505,26.64,,,54.64,,,1:55.98,,,5:14.75,,,,,,,,,1:01.28,,,,,,,,,,,,57.72,,,,,,,,2:16.89,,,,,,73.1,,,43.73,,,36.15,,,42.39,,,,,,,,,59.67,,,,,,,,,,,,34.58,,,,,,,,58.48,,,,,
356738,,,29.92,55.10,,,1:57.60,,,5:42.58,,,12:10.02,,,21:02.60,,,1:02.92,,,2:21.04,,,1:05.07,,,2:25.58,,,1:00.49,,,2:28.35,,,1:05.35,,2:11.06,,,5:00.50,,,,,62.91,45.83,,,39.74,,,83.31,,,94.68,,,100.0,,,72.36,,,90.37,,,26.41,,,39.7,,,53.78,,,100.0,,,69.39,,39.21,,,73.98,,
493824,25.29,,,55.31,,,1:59.75,,,5:23.70,,,,,,,,,58.98,,,2:10.64,,,1:11.77,,,2:40.37,,,57.77,,,2:19.91,,,1:08.21,,2:06.63,,,4:40.79,,,48.24,,,49.04,,,49.76,,,54.8,,,,,,,,,42.46,,,52.93,,,71.21,,,88.13,,,34.93,,,76.5,,,78.17,,25.66,,,43.04,,
1184228,,,31.73,1:00.01,,,2:08.43,,,5:32.22,,,11:46.45,,,20:32.97,,,1:07.73,,,2:26.72,,,,,1:36.57,,,,1:07.16,,,2:28.66,,,,,2:26.91,,,5:02.40,,,,,94.34,90.08,,,84.52,,,67.26,,,81.75,,,100.0,,,100.0,,,100.0,,,,,100.0,,,,100.0,,,100.0,,,,,95.66,,,78.43,,
559805,25.89,,,,,1:01.38,1:56.55,,,5:09.93,,,,,9:44.04,18:03.53,,,58.48,,,2:06.30,,,1:13.94,,,2:44.96,,,58.39,,,2:05.96,,,1:06.91,,2:09.28,,,4:32.39,,,58.97,,,,,35.11,36.06,,,35.99,,,,,45.94,39.73,,,38.58,,,36.99,,,85.0,,,100.0,,,38.42,,,27.07,,,81.74,,33.65,,,29.84,,
403041,,,29.39,,,1:03.18,1:56.32,,,5:05.06,,,10:38.72,,,17:56.23,,,1:00.28,,,2:06.82,,,1:07.57,,,2:23.09,,,,,1:08.93,2:11.02,,,,,2:11.15,,,4:32.75,,,,,54.46,,,47.25,35.26,,,29.73,,,30.72,,,36.94,,,51.68,,,38.67,,,41.43,,,32.7,,,,,54.92,42.88,,,,,39.49,,,30.35,,
403424,,,29.46,,,1:03.19,,,2:13.92,5:08.70,,,,,,,,,1:02.88,,,,,2:40.56,1:22.23,,,,,3:39.81,,,1:04.76,2:07.17,,,,,2:17.37,,,,,5:48.84,,,55.56,,,47.32,,,39.16,34.39,,,,,,,,,72.03,,,,,94.09,100.0,,,,,100.0,,,28.64,30.74,,,,,60.14,,,,,85.79
359016,,,29.92,54.94,,,1:59.88,,,5:07.57,,,10:23.33,,,18:22.74,,,1:01.77,,,2:12.87,,,1:05.12,,,2:17.46,,,,,1:12.41,2:21.83,,,1:00.51,,2:06.71,,,4:26.16,,,,,63.11,46.09,,,50.25,,,32.93,,,25.16,,,48.82,,,63.5,,,60.84,,,28.15,,,18.84,,,,,80.6,83.83,,,24.69,,25.9,,,21.98,,
348338,25.45,,,53.71,,,1:55.20,,,5:14.26,,,12:53.98,,,,,,,,1:13.82,2:15.79,,,1:07.69,,,2:29.92,,,56.49,,,2:03.98,,,1:00.08,,2:07.62,,,4:37.97,,,51.05,,,36.56,,,33.44,,,41.73,,,100.0,,,,,,,,91.88,71.61,,,43.8,,,53.88,,,26.22,,,23.12,,,22.07,,28.61,,,38.81,,
489799,24.51,,,52.99,,,1:55.56,,,5:22.21,,,11:23.66,,,,,,58.38,,,2:03.91,,,1:04.75,,,2:24.27,,,59.98,,,2:17.81,,,59.06,,2:09.02,,,4:35.19,,,35.03,,,31.18,,,34.69,,,52.68,,,64.82,,,,,,38.19,,,30.64,,,25.99,,,37.24,,,50.89,,,68.72,,,16.01,,32.85,,,34.71,,
400010,26.47,,,59.82,,,2:07.42,,,5:39.13,,,12:20.24,,,20:18.50,,,1:00.98,,,2:12.84,,,1:04.88,,,2:23.34,,,59.62,,,,,2:43.13,1:00.46,,2:09.22,,,4:36.20,,,69.83,,,86.33,,,77.48,,,77.86,,,100.0,,,98.29,,,56.99,,,59.22,,,25.31,,,33.39,,,47.29,,,,,89.62,34.34,,33.47,,,35.32,,
242144,,,29.27,55.65,,,1:59.83,,,,,4:56.48,,,,,,,59.55,,,2:06.61,,,1:06.40,,,2:22.20,,,58.73,,,,,2:26.30,1:17.53,,,,2:25.93,4:33.35,,,,,52.59,50.21,,,47.78,,,,,72.58,,,,,,,46.27,,,37.99,,,34.26,,,30.26,,,40.83,,,,,37.06,100.0,,,,30.74,31.2,,
348055,,30.09,,56.57,,,2:00.37,,,5:29.12,,,,,,,,,59.46,,,2:11.82,,,1:15.32,,,2:39.59,,,57.52,,,,,2:28.94,,,,,2:34.24,4:46.27,,,,82.23,,57.74,,,49.78,,,62.65,,,,,,,,,45.61,,,55.61,,,95.5,,,83.72,,,32.37,,,,,44.55,,,,,54.19,50.55,,
375978,25.06,,,54.89,,,1:55.82,,,,,4:37.91,11:21.67,,,,,18:49.94,59.85,,,2:05.86,,,,,1:33.22,2:46.10,,,58.58,,,2:08.71,,,1:27.49,,2:09.39,,,4:33.46,,,45.43,,,46.41,,,34.03,,,,,33.9,60.0,,,,,47.07,49.49,,,35.64,,,,,100.0,100.0,,,41.6,,,38.1,,,100.0,,36.88,,,30.29,,
255971,25.92,,,56.64,,,2:00.62,,,5:32.47,,,,,,,,,1:07.48,,,2:23.91,,,1:05.44,,,2:24.13,,,59.14,,,2:11.24,,,,,2:11.48,,,4:41.76,,,56.15,,,56.78,,,48.76,,,67.92,,,,,,,,,100.0,,,98.56,,,25.99,,,33.39,,,40.73,,,41.7,,,,,39.09,,,42.02,,
417051,25.42,,,55.65,,,1:57.62,,,5:19.97,,,11:21.46,,,19:11.27,,,,,1:17.85,2:14.38,,,1:02.97,,,2:19.02,,,58.99,,,2:11.00,,,,,2:07.57,,,4:34.25,,,50.52,,,51.79,,,41.97,,,49.54,,,63.24,,,69.21,,,,,100.0,66.35,,,15.96,,,22.9,,,43.59,,,45.06,,,,,28.46,,,33.35,,
455571,26.58,,,55.58,,,2:05.62,,,5:21.41,,,,,,,,,,,1:18.29,,,,1:05.41,,,2:24.82,,,59.98,,,2:12.09,,,,,2:09.91,,,4:41.10,,,71.94,,,49.65,,,70.11,,,51.56,,,,,,,,,,,100.0,,,,28.38,,,37.54,,,49.95,,,46.38,,,,,35.6,,,42.59,,
