,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
523444,,29.54,,,1:01.51,,,,,,,,,,,,,,,,,,,,,1:10.16,,,,2:35.07,,,,,,,,,,2:19.66,,,4:48.57,,,72.47,,,48.30,,,,,,,,,,,,,,,,,,,,,15.93,,,,13.93,,,,,,,,,,23.29,,,13.00,
648564,,,28.96,55.02,,,1:58.75,,,5:36.50,,,,,,,,,1:00.04,,,2:08.77,,,,,,,,,1:02.91,,,2:18.68,,,,,2:17.14,,,,,,,,48.00,46.72,,,46.07,,,73.77,,,,,,,,,50.23,,,46.50,,,,,,,,,73.95,,,71.91,,,,,59.35,,,,,
409057,,,29.28,,,1:02.73,,,2:14.39,5:25.90,,,11:28.61,,,,,,59.30,,,2:08.14,,,,,1:30.26,2:41.09,,,59.87,,,2:11.97,,,,,2:13.95,,,4:42.15,,,,,52.75,,,44.15,,,40.62,57.96,,,63.55,,,,,,44.45,,,43.02,,,,,100.00,88.92,,,49.13,,,45.99,,,,,48.55,,,44.19,,
2241355,,,28.53,,,1:00.14,,,2:11.62,,,4:35.24,,9:06.58,,,,17:28.80,,,1:09.90,,2:25.49,,,1:23.82,,,,,,,1:04.31,,,2:20.20,,,,,2:30.55,,,5:16.74,,,41.22,,,26.94,,,31.68,,,31.62,,25.93,,,,19.58,,,56.85,,53.53,,,100.00,,,,,,,23.58,,,18.43,,,,,44.13,,,37.13
417287,27.51,,,58.61,,,,,2:23.89,5:25.55,,,11:03.16,,,18:29.23,,,,,1:17.07,2:29.91,,,1:09.18,,,2:29.78,,,1:08.92,,,2:32.45,,,1:12.04,,2:19.50,,,4:53.71,,,90.52,,,75.31,,,,,72.37,57.45,,,46.19,,,49.83,,,,,100.00,100.00,,,51.70,,,52.05,,,100.00,,,100.00,,,100.00,,67.66,,,62.52,,
374140,,,33.60,,,1:12.42,2:04.70,,,5:27.85,,,11:12.54,,,18:40.70,,,1:05.57,,,2:19.98,,,1:12.90,,,2:36.66,,,1:02.51,,,2:16.71,,,,,2:19.23,,,4:48.95,,,,,100.00,,,100.00,66.42,,,60.79,,,52.43,,,54.50,,,94.93,,,86.13,,,77.35,,,73.84,,,69.61,,,62.18,,,,,66.70,,,54.79,,
288825,25.57,,,55.13,,,1:58.58,,,5:26.55,,,,,10:19.77,,,,58.72,,,2:08.07,,,,,,,,,57.81,,,2:09.98,,,,,2:10.43,,,4:40.30,,,53.19,,,46.07,,,43.24,,,58.90,,,,,74.21,,,,40.28,,,42.78,,,,,,,,,34.36,,,39.53,,,,,37.22,,,41.39,,
568705,,27.46,,,1:00.00,,,,,,,,,,,,,,,,,,,,1:04.99,,,2:25.70,,,1:01.60,,,,,,,,,2:18.67,,,,,,39.92,,,40.56,,,,,,,,,,,,,,,,,,,,23.43,,,37.77,,,58.90,,,,,,,,,23.07,,,,
968711,23.86,,,50.37,,,1:47.67,,,4:58.39,,,,,,,,,1:12.95,,,2:49.76,,,1:32.25,,,,,,,,,,,,,,,,,,,,70.91,,,51.23,,,38.22,,,50.04,,,,,,,,,100.00,,,100.00,,,100.00,,,,,,,,,,,,,,,,,,,
561437,25.95,,,54.91,,,,,,,,,,,,,,,,,,,,,1:09.42,,,,,,,,,,,,,,,,,,,,60.07,,,45.85,,,,,,,,,,,,,,,,,,,,,56.43,,,,,,,,,,,,,,,,,,,
502673,,26.17,,,56.50,,,2:05.79,,,,,,,,,,,,,,,,,,,,,,,,1:03.34,,,,2:31.11,,,,,,,,,,21.25,,,17.54,,,27.30,,,,,,,,,,,,,,,,,,,,,,,,30.37,,,,59.33,,,,,,,,
1144783,25.33,,,53.13,,,1:56.34,,,5:12.74,,,10:47.79,,,,,,55.84,,,2:00.81,,,1:13.63,,,,,3:10.73,,,1:03.22,,,2:18.67,1:07.57,,,,2:26.59,4:30.60,,,48.94,,,32.22,,,37.41,,,41.80,,,42.47,,,,,,21.60,,,21.15,,,86.45,,,,,100.00,,,15.33,,,16.70,97.68,,,,29.97,28.13,,
376395,23.78,,,51.21,,,1:51.01,,,4:59.28,,,10:26.30,,,,,18:15.58,58.99,,,2:06.48,,,1:15.76,,,2:46.03,,,,,1:05.35,2:11.13,,,1:04.73,,2:08.87,,,4:32.04,,,23.41,,,17.27,,,17.70,,,22.55,,,23.30,,,,,39.46,42.21,,,37.57,,,98.93,,,100.00,,,,,32.16,43.24,,,64.64,,32.39,,,29.34,,
347359,,,26.43,51.52,,,1:55.61,,,5:30.79,,,11:33.15,,,,,,59.43,,,2:14.63,,,1:15.94,,,2:46.22,,,,,1:08.73,2:31.35,,,,,2:18.40,,,5:06.46,,,,,12.74,20.65,,,34.86,,,65.13,,,71.73,,,,,,45.73,,,67.28,,,100.00,,,100.00,,,,,54.59,100.00,,,,,63.75,,,85.67,,
602447,,,26.50,,57.06,,,2:02.34,,,,,,,,,,,,1:03.03,,,2:17.15,,,,1:19.75,,,,56.86,,,,,,,,,2:19.22,,,,,,,13.63,,19.90,,,17.01,,,,,,,,,,,,27.30,,,29.54,,,,57.29,,,,28.70,,,,,,,,,22.14,,,,
402986,23.74,,,51.74,,,1:55.49,,,,,4:47.95,11:07.38,,,20:37.90,,,1:04.11,,,2:12.27,,,1:05.81,,,2:27.34,,,57.72,,,2:40.06,,,58.20,,2:07.43,,,4:49.07,,,22.79,,,22.18,,,34.45,,,,,51.01,53.39,,,100.00,,,82.68,,,58.69,,,32.23,,,46.12,,,34.58,,,100.00,,,11.06,,28.04,,,55.98,,
169323,23.60,,,50.44,,,1:50.58,,,5:06.79,,,,,,,,,58.30,,,2:08.00,,,,,1:32.13,,,,56.41,,,2:08.94,,,,,2:07.19,,,,,,20.65,,,13.28,,,18.14,,,31.93,,,,,,,,,37.63,,,43.90,,,,,100.00,,,,25.69,,,38.37,,,,,27.32,,,,,
403086,24.16,,,53.64,,,2:10.03,,,5:46.08,,,,,,,,,1:00.14,,,2:22.71,,,,,1:45.67,,,,58.52,,,2:15.27,,,1:07.03,,2:18.21,,,,,,29.37,,,34.62,,,88.55,,,88.95,,,,,,,,,50.63,,,97.18,,,,,100.00,,,,39.34,,,57.14,,,82.71,,63.08,,,,,
176180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474305,,,27.46,52.20,,,,,2:07.98,,,,,,,,,,1:02.51,,,,,,,,,,,,,,1:11.32,,,,,,2:11.69,,,,,,,,26.32,25.45,,,,,23.44,,,,,,,,,,69.41,,,,,,,,,,,,,,72.61,,,,,,41.21,,,,,
434794,23.52,,,52.26,,,,,2:10.35,4:58.89,,,,,9:14.03,,,,1:05.18,,,,,,1:17.36,,,,,,59.45,,,,,,,,2:17.66,,,,,,19.44,,,25.88,,,,,30.36,22.08,,,,,24.51,,,,91.93,,,,,,100.00,,,,,,46.95,,,,,,,,61.15,,,,,
345704,23.64,,,51.06,,,1:50.79,,,5:02.83,,,,,10:17.90,,,,57.61,,,2:05.60,,,1:16.03,,,2:34.84,,,,,1:04.39,2:09.31,,,1:17.09,,2:07.61,,,4:32.50,,,21.26,,,17.47,,,18.81,,,26.93,,,,,72.34,,,,32.83,,,36.01,,,100.00,,,69.43,,,,,27.29,39.56,,,100.00,,28.58,,,30.83,,
179832,24.61,,,53.26,,,1:56.01,,,5:07.48,,,,,9:38.82,18:21.45,,,59.60,,,2:09.63,,,1:04.25,,,2:17.20,,,57.56,,,2:07.05,,,,,2:01.95,,,4:17.99,,,33.79,,,30.52,,,32.46,,,33.04,,,,,58.29,49.12,,,42.48,,,45.39,,,19.30,,,15.20,,,29.82,,,28.65,,,,,11.19,,,9.25,,
409224,24.71,,,,,59.43,,,2:04.86,,,4:19.91,10:10.85,,,17:00.54,,,,,1:08.88,2:07.30,,,1:19.97,,,2:40.50,,,58.88,,,2:17.50,,,1:07.51,,2:14.75,,,4:46.88,,,38.34,,,,,22.73,,,12.98,,,16.60,14.47,,,16.91,,,,,55.67,40.24,,,100.00,,,86.86,,,41.91,,,64.99,,,86.64,,51.21,,,51.51,,
433252,,,28.64,,58.28,,,,2:08.39,,4:24.44,,,9:05.40,,,17:26.22,,,,1:09.03,,,2:28.72,,,1:21.70,,,2:44.03,,,1:04.19,,2:14.27,,,,,2:18.66,,,4:51.88,,,,43.01,,26.29,,,,22.74,,24.30,,,19.75,,,21.89,,,,56.69,,,54.44,,,67.15,,,34.66,,,25.30,,12.64,,,,,20.68,,,16.90,
474718,25.69,,,55.54,,,,,2:24.83,,,,,,,,,,,,1:19.92,,,,1:04.91,,,2:24.09,,,1:02.45,,,,,,1:15.06,,2:18.17,,,,,,55.34,,,50.89,,,,,78.44,,,,,,,,,,,,100.00,,,,26.92,,,36.73,,,70.18,,,,,,100.00,,62.94,,,,,
463025,,,27.73,,,1:00.64,,,2:11.23,,4:23.31,,,9:10.91,,,17:59.99,,,1:08.59,,,2:25.21,,,,1:11.88,,2:30.36,,,1:02.01,,,2:16.77,,,1:05.27,,2:17.13,,,4:51.78,,,,29.90,,,30.31,,,31.00,,22.72,,,23.39,,,33.98,,,63.34,,,52.11,,,,14.15,,12.71,,,21.33,,,19.00,,,23.69,,16.76,,,16.78,
354331,25.17,,,55.54,,,2:03.85,,,6:04.27,,,,,,,,,58.04,,,2:07.17,,,1:07.67,,,2:25.32,,,57.33,,,,,,1:04.23,,2:10.46,,,,,,46.15,,,49.33,,,63.06,,,100.00,,,,,,,,,35.50,,,39.82,,,42.05,,,38.96,,,31.07,,,,,,60.88,,37.32,,,,,
454357,,,27.95,54.74,,,1:57.16,,,5:27.78,,,11:13.49,,,19:06.89,,,58.30,,,2:03.95,,,1:04.35,,,2:22.62,,,58.12,,,2:13.47,,,1:02.68,,2:06.72,,,4:32.46,,,,,33.15,44.51,,,40.32,,,60.69,,,57.61,,,67.30,,,37.63,,,30.76,,,23.69,,,32.62,,,37.37,,,53.37,,,38.48,,25.92,,,30.77,,
958783,,26.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:02.99,,,,,,1:02.59,,2:15.31,,,4:49.22,,,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.97,,,,,,1.10,,12.21,,,14.38,
376286,25.95,,,53.18,,,,,2:06.07,4:53.81,,,10:11.11,,,16:59.97,,,1:10.12,,,2:18.50,,,1:18.81,,,2:38.82,,,,,1:09.84,,,2:25.73,1:08.89,,2:11.94,,,,,5:06.30,60.07,,,31.21,,,,,16.26,16.01,,,14.61,,,16.72,,,100.00,,,80.32,,,100.00,,,81.09,,,,,61.10,,,35.47,98.26,,42.01,,,,,26.10
347669,,,28.08,51.97,,,1:50.36,,,4:54.68,,,10:27.55,,,,,,,,1:15.39,2:15.43,,,,,,,,,56.01,,,2:03.00,,,,,2:10.04,,,4:59.69,,,,,35.00,23.81,,,17.44,,,17.03,,,27.70,,,,,,,,100.00,70.26,,,,,,,,,23.05,,,20.25,,,,,36.00,,,73.70,,
418382,23.88,,,51.72,,,1:52.53,,,4:59.45,,,,,,,,,58.81,,,,,2:34.08,,,,,,,54.62,,,,,2:16.16,,,,,2:29.44,,,,24.96,,,20.78,,,22.56,,,22.76,,,,,,,,,40.92,,,,,71.64,,,,,,,13.48,,,,,10.68,,,,,40.33,,,
330097,,,28.32,,,1:00.12,,,2:08.26,4:59.18,,,10:16.09,,,17:01.17,,,59.93,,,2:08.04,,,,,1:24.45,2:41.24,,,,,1:09.32,,,2:34.68,1:06.28,,,,2:31.88,,,5:08.77,,,38.30,,,27.02,,,22.37,22.43,,,17.41,,,17.13,,,49.07,,,42.68,,,,,84.50,89.45,,,,,57.55,,,61.80,76.68,,,,47.26,,,29.15
291733,25.44,,,,,,1:52.79,,,4:55.66,,,10:01.49,,,16:53.48,,,,,,,,,1:05.18,,,2:18.96,,,,,1:07.16,,,2:21.30,,,,,2:21.12,4:19.36,,,47.69,,,,,,21.82,,,18.39,,,22.73,,,16.39,,,,,,,,,24.51,,,19.65,,,,,50.77,,,30.45,,,,,25.78,10.99,,
377161,25.04,,,52.67,,,1:49.16,,,4:50.32,,,9:57.10,,,16:54.33,,,,,1:11.76,2:10.53,,,,,1:26.60,,,,55.65,,,,,2:16.98,,1:12.22,2:09.78,,,4:29.39,,,43.92,,,27.50,,,11.96,,,11.96,,,6.98,,,14.81,,,,,75.90,51.11,,,,,98.87,,,,19.97,,,,,12.67,,67.20,35.20,,,25.63,,
459545,25.01,,,54.08,,,1:54.37,,,4:53.21,,,,,9:07.65,16:42.26,,,1:00.16,,,2:05.88,,,1:07.28,,,2:22.77,,,59.05,,,2:05.70,,,,,2:03.00,,,4:24.07,,,43.40,,,39.38,,,30.60,,,15.30,,,,,20.29,11.99,,,51.13,,,36.92,,,41.22,,,33.03,,,44.03,,,28.28,,,,,15.24,,,19.15,,
508784,,,,,,,,2:11.92,,,4:27.07,,,9:00.09,,,17:29.28,,,,,,,,,,1:19.26,,,,,,1:23.33,,2:16.59,,,,,,2:24.41,,,4:55.43,,,,,,,,46.46,,,28.03,,,22.50,,,24.22,,,,,,,,,,54.43,,,,,,100.00,,20.43,,,,,,26.92,,,13.97
614754,,,28.60,,,1:00.36,,,2:10.29,,,,,,,,,,,,,,,,,,,,,,,,1:02.78,,,2:20.24,,,,,,,,,,,42.42,,,28.53,,,28.23,,,,,,,,,,,,,,,,,,,,,,,,17.29,,,20.84,,,,,,,,
365870,,,30.86,,,1:03.76,1:59.33,,,5:05.91,,,,,10:13.53,,,,58.25,,,,,2:31.60,,,1:16.69,2:20.39,,,55.25,,,2:00.46,,,58.82,,2:02.63,,,4:18.38,,,,,78.66,,,51.32,45.95,,,30.81,,,,,69.03,,,,36.96,,,,,63.53,,,38.42,25.39,,,17.42,,,11.26,,,23.79,,14.21,,,10.96,,
428592,26.07,,,57.46,,,2:01.65,,,5:06.17,,,10:41.16,,,,,,59.38,,,2:05.00,,,,,,2:45.52,,,55.57,,,2:01.60,,,,,,,2:33.78,4:35.40,,,62.29,,,66.98,,,56.96,,,31.14,,,36.13,,,,,,45.36,,,34.09,,,,,,100.00,,,20.20,,,16.22,,,,,,,53.06,35.02,,
419029,24.44,,,52.50,,,1:54.86,,,5:13.23,,,11:06.81,,,18:46.76,,,55.57,,,1:57.96,,,,,1:17.19,2:29.92,,,,,1:06.72,2:15.31,,,1:01.99,,2:03.79,,,4:32.22,,,33.89,,,27.60,,,32.27,,,40.35,,,53.00,,,58.70,,,19.32,,,12.84,,,,,42.72,53.88,,,,,41.50,59.76,,,33.99,,17.46,,,30.43,,
476503,25.24,,,54.80,,,1:58.69,,,5:09.75,,,11:00.25,,,18:41.25,,,55.95,,,2:00.25,,,1:14.03,,,2:35.84,,,56.92,,,2:05.34,,,1:09.41,,2:08.64,,,,,5:12.94,47.37,,,44.98,,,45.85,,,35.76,,,48.56,,,56.39,,,21.76,,,19.48,,,87.80,,,72.71,,,29.10,,,27.18,,,87.69,,31.69,,,,,35.27
452856,25.22,,,53.81,,,,,2:12.37,5:12.48,,,10:36.38,,,17:44.71,,,57.84,,,2:02.82,,,1:12.25,,,2:30.50,,,58.60,,,2:07.89,,,1:00.61,,,,2:27.04,4:32.66,,,47.02,,,37.32,,,,,36.47,39.35,,,33.13,,,34.05,,,34.42,,,27.24,,,74.65,,,55.66,,,40.78,,,35.04,,,25.31,,,,33.93,31.06,,
806114,,,28.71,53.68,,,,,2:10.15,5:05.50,,,10:42.55,,,17:52.41,,,56.57,,,2:01.37,,,1:11.65,,,2:32.64,,,,,1:04.17,2:02.08,,,1:09.17,,2:04.90,,,4:25.93,,,,,44.22,36.33,,,,,29.77,30.29,,,37.01,,,36.96,,,25.82,,,22.83,,,70.36,,,62.35,,,,,26.00,17.59,,,85.76,,20.62,,,21.66,,
450947,,26.43,,,58.65,,,,,,,,,,,,,,,,,,,,,1:06.33,,,2:22.38,,,,,,,,,1:02.13,,2:17.84,,,,,,24.87,,,31.35,,,,,,,,,,,,,,,,,,,,,1.00,,,1.00,,,,,,,,,13.32,,20.90,,,,
322820,25.71,,,,,1:04.16,2:00.69,,,5:50.79,,,,,,,,,1:01.83,,,2:16.46,,,1:03.63,,,2:17.41,,,57.49,,,2:14.59,,,1:03.02,,2:11.10,,,4:40.82,,,52.41,,,,,63.98,49.02,,,97.07,,,,,,,,,58.96,,,69.44,,,15.91,,,15.72,,,29.35,,,52.76,,,56.55,,37.90,,,40.61,,
474867,25.51,,,55.97,,,1:59.76,,,5:21.90,,,12:23.50,,,20:45.05,,,1:00.81,,,2:06.52,,,1:03.74,,,2:18.77,,,1:00.54,,,,,2:41.27,1:00.04,,2:03.89,,,4:31.46,,,52.12,,,54.40,,,49.80,,,52.25,,,100.00,,,100.00,,,56.04,,,39.00,,,20.23,,,22.24,,,55.13,,,,,91.30,21.83,,17.74,,,29.35,,
403333,,,29.34,54.62,,,1:55.56,,,5:11.80,,,10:27.28,,,18:33.20,,,1:05.24,,,2:13.79,,,1:02.85,,,2:15.03,,,57.65,,,2:03.48,,,1:06.68,,2:05.21,,,4:24.68,,,,,53.86,43.57,,,34.69,,,38.45,,,27.54,,,53.07,,,92.46,,,64.18,,,15.31,,,12.70,,,34.09,,,21.65,,,66.52,,21.51,,,19.97,,
891856,,,,,,,,,,,,,,,,,,,,,,,,,,,1:13.16,,,2:38.31,,,,,,,,,,2:24.35,,,4:59.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30,,,21.16,,,,,,,,,,36.03,,,26.69,
457384,25.60,,,56.26,,,2:03.66,,,5:10.25,,,,,,,,,,,1:15.52,,,2:42.73,1:05.25,,,2:20.81,,,1:01.37,,,2:28.53,,,,,2:07.37,,,,,5:12.42,53.72,,,55.17,,,62.31,,,36.41,,,,,,,,,,,100.00,,,100.00,27.45,,,26.51,,,60.55,,,100.00,,,,,27.86,,,,,33.75
348910,,,24.85,,,56.32,1:50.80,,,5:10.34,,,,,,,,,55.49,,,2:01.64,,,1:11.24,,,2:33.91,,,,,1:01.73,2:08.65,,,,,2:02.81,,,4:44.32,,,,,1.00,,,4.60,17.04,,,36.53,,,,,,,,,18.54,,,22.48,,,65.57,,,64.90,,,,,11.55,35.32,,,,,14.71,,,47.52,,
645920,,,26.04,,56.40,,,,2:06.86,,4:28.22,,,,,,,,,1:05.79,,,,,,,1:16.79,,2:43.61,,,,,,,,,,,2:19.87,,,5:02.06,,,,7.87,,15.83,,,,20.25,,29.68,,,,,,,,,44.63,,,,,,,40.53,,46.30,,,,,,,,,,,23.84,,,30.17,
403784,22.46,,,49.62,,,1:52.58,,,,,4:54.22,,,,,,,58.09,,,2:11.07,,,1:00.51,,,2:12.09,,,57.28,,,2:23.58,,,56.13,,2:03.25,,,,,,4.14,,,6.78,,,22.72,,,,,68.69,,,,,,,35.85,,,52.98,,,1.85,,,4.60,,,30.73,,,87.72,,,7.70,,15.94,,,,,
558138,,,25.21,47.88,,,1:43.64,,,,,4:19.38,,,9:53.63,,,,51.73,,,,,2:13.69,1:00.99,,,2:11.56,,,52.11,,,1:56.48,,,1:27.75,,1:55.77,,,4:12.08,,,,,1.00,1.00,,,1.00,,,,,10.64,,,52.93,,,,1.00,,,,,13.51,5.46,,,4.31,,,1.00,,,2.27,,,100.00,,1.00,,,3.78,,
354332,,,25.47,49.43,,,1:51.11,,,5:13.10,,,,,,,,,55.56,,,2:09.23,,,,,1:30.80,,,,53.48,,,2:19.09,,,1:02.58,,2:06.78,,,,,,,,1.00,6.67,,,19.83,,,40.18,,,,,,,,,19.25,,,48.06,,,,,100.00,,,,7.25,,,73.44,,,37.82,,26.10,,,,,
870093,,,26.02,,,56.15,,,2:01.56,,,,,,,,,,,1:01.41,,,,,,,,,,,,,,,,,,,,,,,,,,,7.49,,,3.66,,,4.33,,,,,,,,,,,17.51,,,,,,,,,,,,,,,,,,,,,,,,
288698,,,26.08,49.69,,,1:50.41,,,,,,,,,,,,57.43,,,,,,,,,,,,56.01,,,,,,,,2:11.00,,,,,,,,8.23,7.22,,,15.82,,,,,,,,,,,,31.30,,,,,,,,,,,,22.29,,,,,,,,39.02,,,,,
377109,22.43,,,48.87,,,1:47.09,,,,,4:22.84,10:12.66,,,17:14.84,,,52.84,,,1:54.44,,,1:09.71,,,2:26.60,,,55.55,,,,,2:21.26,,,2:00.41,,,4:23.33,,,3.72,,,3.12,,,7.39,,,,,15.09,18.90,,,23.16,,,2.72,,,3.13,,,56.97,,,43.95,,,20.07,,,,,28.89,,,8.18,,,18.16,,
366505,23.34,,,50.88,,,1:55.42,,,5:26.14,,,,,,,,,1:00.75,,,2:19.97,,,,,,,,,57.69,,,,,,,,2:16.92,,,,,,14.28,,,13.92,,,30.47,,,58.57,,,,,,,,,50.83,,,82.77,,,,,,,,,30.70,,,,,,,,56.95,,,,,
419481,22.93,,,49.03,,,1:51.05,,,5:15.00,,,11:53.52,,,18:19.79,,,52.92,,,1:58.36,,,1:10.93,,,2:39.82,,,53.56,,,2:07.64,,,1:03.88,,2:02.08,,,4:39.49,,,10.75,,,4.12,,,19.64,,,42.73,,,87.23,,,47.64,,,3.19,,,13.99,,,65.30,,,86.21,,,7.73,,,34.26,,,46.53,,12.70,,,41.08,,
419495,,,26.09,,,56.46,,,2:01.96,4:49.41,,,,,9:28.86,,,,59.02,,,2:19.55,,,1:01.81,,,2:17.17,,,58.84,,,,,,1:07.02,,2:04.40,,,4:33.20,,,,,8.48,,,11.21,,,6.96,10.92,,,,,34.69,,,,42.75,,,86.18,,,9.73,,,18.10,,,42.51,,,,,,69.06,,19.19,,,31.83,,
432759,22.95,,,50.30,,,1:49.45,,,5:35.27,,,,,,,,,59.75,,,2:27.09,,,1:03.56,,,2:20.12,,,,,,2:27.41,,,,,2:04.25,,,4:54.99,,,11.03,,,12.35,,,14.58,,,71.89,,,,,,,,,48.08,,,100.00,,,19.23,,,25.82,,,,,,100.00,,,,,18.76,,,65.70,,
411825,22.64,,,,,56.08,,,2:03.28,4:57.80,,,10:28.22,,,,,,,,,2:10.44,,,1:06.36,,,2:25.83,,,52.70,,,1:56.64,,,,,2:01.11,,,4:27.68,,,6.64,,,,,3.28,,,8.78,20.76,,,24.43,,,,,,,,,50.80,,,34.02,,,40.42,,,2.03,,,1.10,,,,,10.06,,,23.27,,
508314,,,25.84,,55.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:03.23,,,,,,,,,5.42,,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.20,,,,,,
500615,22.76,,,49.12,,,1:48.69,,,4:58.11,,,,,,18:43.34,,,55.89,,,1:59.24,,,1:08.70,,,2:35.61,,,53.32,,,2:00.35,,,1:07.90,,2:04.12,,,5:01.09,,,8.32,,,4.69,,,12.24,,,21.13,,,,,,57.26,,,21.37,,,16.52,,,50.29,,,71.95,,,6.30,,,12.71,,,75.77,,18.39,,,76.13,,
419595,22.60,,,48.63,,,1:45.02,,,4:45.91,,,,,,,,,53.35,,,1:56.31,,,1:04.36,,,2:29.12,,,,,1:00.58,,,,,,1:58.68,,,4:15.38,,,6.08,,,1.62,,,1.34,,,6.98,,,,,,,,,5.70,,,8.22,,,23.75,,,51.44,,,,,6.17,,,,,,3.62,,,7.87,,
418345,23.18,,,50.77,,,1:53.91,,,,,,,,,,,,57.03,,,2:07.35,,,1:40.12,,,,,,,,1:06.09,,,,1:05.52,,2:12.99,,,,,,14.38,,,15.50,,,29.04,,,,,,,,,,,,28.89,,,41.74,,,100.00,,,,,,,,37.56,,,,58.03,,45.40,,,,,
421985,23.35,,,50.17,,,1:51.80,,,4:58.25,,,10:42.64,,,,,,53.97,,,1:55.52,,,1:12.73,,,,,,54.11,,,2:12.53,,,,,2:03.56,,,,,5:18.99,16.89,,,10.33,,,20.21,,,21.30,,,33.12,,,,,,9.14,,,5.05,,,76.12,,,,,,10.36,,,47.84,,,,,16.81,,,,,42.30
291260,22.35,,,48.35,,,1:44.98,,,4:53.35,,,,,,,,,52.16,,,1:52.18,,,1:30.54,,,3:15.79,,,52.31,,,,,2:33.03,1:11.15,,,,2:27.50,5:22.86,,,2.63,,,1.00,,,1.00,,,15.47,,,,,,,,,1.00,,,1.00,,,100.00,,,100.00,,,1.00,,,,,56.71,100.00,,,,34.97,100.00,,
357734,23.09,,,49.78,,,1:48.61,,,,,4:37.85,,,,,,,59.78,,,,,2:31.78,1:08.10,,,2:24.99,,,55.16,,,2:06.60,,,,,2:05.02,,,4:52.89,,,13.06,,,8.93,,,11.99,,,,,35.78,,,,,,,48.30,,,,,65.64,46.41,,,39.29,,,17.58,,,31.03,,,,,20.96,,,62.21,,
968754,,,25.85,,,55.54,,,2:11.46,,,,,,,,,,,1:00.93,,,,,,,1:27.70,,,,,,,,,,,1:05.35,,,,,,,,,5.54,,,5.91,,,33.70,,,,,,,,,,,15.09,,,,,,,100.00,,,,,,,,,,,14.93,,,,,,
365158,22.60,,,48.69,,,1:44.31,,,4:37.60,,,9:53.50,,,16:27.61,,,56.07,,,1:57.94,,,1:12.92,,,,,,,,1:04.73,2:06.14,,,1:16.12,,2:06.45,,,4:24.97,,,6.08,,,1.00,,,1.00,,,1.00,,,5.07,,,6.05,,,22.26,,,11.73,,,77.49,,,,,,,,28.47,27.61,,,100.00,,25.13,,,19.59,,
508588,,,26.18,,56.50,,,,2:05.73,,,4:22.41,,,,,,,,,,,,,,1:08.08,,,,2:28.68,,,1:03.51,,,,,1:02.02,,,2:16.22,,4:50.91,,,,9.60,,16.44,,,,17.09,,,14.53,,,,,,,,,,,,,,7.24,,,,1.47,,,22.18,,,,,1.00,,,6.69,,16.38,
450694,,,26.83,,56.31,,,,,,,,,,,,,,,1:04.46,,,2:21.49,,,1:09.72,,,,,,1:09.05,,,,,,1:03.74,,,2:27.99,,,,,,17.89,,15.28,,,,,,,,,,,,,,,36.10,,,42.13,,,15.10,,,,,,68.26,,,,,,6.72,,,36.52,,,
488710,23.47,,,50.91,,,1:50.48,,,,,4:29.70,10:54.19,,,18:17.88,,,59.42,,,2:11.90,,,1:04.67,,,2:18.46,,,,,1:04.15,2:20.91,,,1:15.79,,2:07.94,,,4:48.59,,,18.68,,,16.45,,,17.82,,,,,24.26,44.53,,,46.88,,,45.65,,,57.37,,,25.53,,,21.43,,,,,25.88,80.29,,,100.00,,29.57,,,55.21,,
